region_bld,urt,arch,year,value
C-EEU-EST,sub,mfh,2070,2.6207842870473446
C-EEU-EST,sub,mfh,2060,2.6207842870473446
C-EEU-EST,sub,mfh,2055,2.6207842870473446
C-EEU-EST,sub,mfh,2045,2.6207842870473446
C-EEU-EST,sub,mfh,2040,2.6207842870473446
C-EEU-EST,sub,mfh,2035,2.6207842870473446
C-EEU-EST,sub,mfh,2030,2.6207842870473446
C-EEU-EST,sub,mfh,2025,2.6207842870473446
C-EEU-EST,sub,mfh,2020,2.6207842870473446
C-EEU-EST,sub,mfh,2015,2.6207842870473446
C-EEU-EST,sub,mfh,2065,2.6207842870473446
C-EEU-EST,sub,mfh,2050,2.6207842870473446
C-EEU-EST,rur,mfh,2015,2.314321608320034
C-EEU-EST,urb,mfh,2015,2.208644822551996
C-EEU-EST,rur,mfh,2065,2.314321608320034
C-EEU-EST,rur,mfh,2070,2.314321608320034
C-EEU-EST,rur,mfh,2075,2.314321608320034
C-EEU-EST,rur,mfh,2080,2.314321608320034
C-EEU-EST,rur,mfh,2085,2.314321608320034
C-EEU-EST,rur,mfh,2090,2.314321608320034
C-EEU-EST,rur,mfh,2095,2.314321608320034
C-EEU-EST,rur,mfh,2100,2.314321608320034
C-EEU-EST,urb,mfh,2100,2.208644822551996
C-EEU-EST,urb,mfh,2095,2.208644822551996
C-EEU-EST,urb,mfh,2090,2.208644822551996
C-EEU-EST,urb,mfh,2085,2.208644822551996
C-EEU-EST,urb,mfh,2080,2.208644822551996
C-EEU-EST,urb,mfh,2075,2.208644822551996
C-EEU-EST,urb,mfh,2070,2.208644822551996
C-EEU-EST,urb,mfh,2065,2.208644822551996
C-EEU-EST,urb,mfh,2060,2.208644822551996
C-EEU-EST,urb,mfh,2055,2.208644822551996
C-EEU-EST,urb,mfh,2050,2.208644822551996
C-EEU-EST,urb,mfh,2045,2.208644822551996
C-EEU-EST,urb,mfh,2040,2.208644822551996
C-EEU-EST,urb,mfh,2035,2.208644822551996
C-EEU-EST,urb,mfh,2030,2.208644822551996
C-EEU-EST,rur,mfh,2060,2.314321608320034
C-EEU-EST,urb,mfh,2025,2.208644822551996
C-EEU-EST,rur,mfh,2055,2.314321608320034
C-EEU-EST,rur,mfh,2045,2.314321608320034
C-EEU-EST,rur,mfh,2020,2.314321608320034
C-EEU-EST,rur,mfh,2050,2.314321608320034
C-EEU-EST,rur,mfh,2025,2.314321608320034
C-EEU-EST,urb,mfh,2020,2.208644822551996
C-EEU-EST,rur,mfh,2035,2.314321608320034
C-EEU-EST,rur,mfh,2040,2.314321608320034
C-EEU-EST,rur,mfh,2030,2.314321608320034
C-EEU-HRV,sub,mfh,2015,3.085383094379975
C-EEU-HRV,sub,mfh,2100,3.085383094379975
C-EEU-HRV,sub,mfh,2095,3.085383094379975
C-EEU-HRV,sub,mfh,2090,3.085383094379975
C-EEU-HRV,sub,mfh,2085,3.085383094379975
C-EEU-HRV,sub,mfh,2080,3.085383094379975
C-EEU-HRV,sub,mfh,2075,3.085383094379975
C-EEU-HRV,sub,mfh,2070,3.085383094379975
C-EEU-HRV,sub,mfh,2060,3.085383094379975
C-EEU-HRV,sub,mfh,2055,3.085383094379975
C-EEU-HRV,sub,mfh,2045,3.085383094379975
C-EEU-HRV,sub,mfh,2040,3.085383094379975
C-EEU-HRV,sub,mfh,2035,3.085383094379975
C-EEU-HRV,sub,mfh,2030,3.085383094379975
C-EEU-HRV,sub,mfh,2025,3.085383094379975
C-EEU-HRV,sub,mfh,2020,3.085383094379975
C-EEU-HRV,sub,mfh,2065,3.085383094379975
C-EEU-HRV,sub,mfh,2050,3.085383094379975
C-EEU-HRV,urb,mfh,2020,2.8363872657107136
C-EEU-HRV,rur,mfh,2015,3.1828162447288157
C-EEU-HRV,urb,mfh,2095,2.8363872657107136
C-EEU-HRV,urb,mfh,2090,2.8363872657107136
C-EEU-HRV,urb,mfh,2085,2.8363872657107136
C-EEU-HRV,urb,mfh,2080,2.8363872657107136
C-EEU-HRV,urb,mfh,2075,2.8363872657107136
C-EEU-HRV,urb,mfh,2070,2.8363872657107136
C-EEU-HRV,urb,mfh,2015,2.8363872657107136
C-EEU-HRV,urb,mfh,2060,2.8363872657107136
C-EEU-HRV,urb,mfh,2055,2.8363872657107136
C-EEU-HRV,urb,mfh,2050,2.8363872657107136
C-EEU-HRV,urb,mfh,2045,2.8363872657107136
C-EEU-HRV,urb,mfh,2040,2.8363872657107136
C-EEU-HRV,urb,mfh,2035,2.8363872657107136
C-EEU-HRV,urb,mfh,2030,2.8363872657107136
C-EEU-HRV,urb,mfh,2025,2.8363872657107136
C-EEU-HRV,urb,mfh,2100,2.8363872657107136
C-EEU-HRV,rur,mfh,2100,3.1828162447288157
C-EEU-HRV,urb,mfh,2065,2.8363872657107136
C-EEU-HRV,rur,mfh,2090,3.1828162447288157
C-EEU-HRV,rur,mfh,2095,3.1828162447288157
C-EEU-HRV,rur,mfh,2020,3.1828162447288157
C-EEU-HRV,rur,mfh,2025,3.1828162447288157
C-EEU-HRV,rur,mfh,2030,3.1828162447288157
C-EEU-HRV,rur,mfh,2035,3.1828162447288157
C-EEU-HRV,rur,mfh,2045,3.1828162447288157
C-EEU-HRV,rur,mfh,2050,3.1828162447288157
C-EEU-HRV,rur,mfh,2040,3.1828162447288157
