year,region_bld,clim,arch,urt,value
2020,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2020,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2020,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2020,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2020,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2020,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2020,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2020,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2020,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2020,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2020,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2020,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2020,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2020,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2020,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2020,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2020,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2020,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2020,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2020,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2020,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
2020,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
2020,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
2020,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
2020,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
2020,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
2020,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
2020,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
2020,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
2020,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
2020,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
2020,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
2020,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
2020,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
2020,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
2020,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
2020,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
2020,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
2020,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
2020,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
2020,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
2020,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
2020,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
2020,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
2020,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
2020,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
2020,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
2020,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
2020,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
2020,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
2020,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
2020,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
2020,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
2020,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
2020,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
2020,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
2020,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
2020,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
2020,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
2020,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
2020,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
2020,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
2020,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
2020,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
2020,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
2020,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
2020,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
2020,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
2020,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
2020,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
2020,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
2020,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
2020,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
2020,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
2020,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
2020,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
2020,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
2020,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
2020,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
2020,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
2020,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
2020,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
2020,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
2020,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
2020,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
2020,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
2020,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
2020,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
2020,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
2020,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
2020,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
2020,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
2020,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
2020,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
2020,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
2020,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
2020,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
2020,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
2020,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
2020,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
2020,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
2020,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
2020,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
2020,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
2020,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
2020,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
2020,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
2020,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
2020,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
2020,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
2020,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
2020,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
2020,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
2020,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
2020,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
2020,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
2020,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
2020,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
2020,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
2020,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
2020,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
2020,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
2020,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
2020,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
2020,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
2020,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
2020,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
2020,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
2020,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
2020,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
2020,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
2020,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
2020,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
2020,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
2020,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
2020,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
2020,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
2020,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
2020,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
2020,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
2020,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
2020,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
2020,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
2020,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
2020,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
2025,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
2025,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
2025,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
2025,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
2025,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
2025,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
2025,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
2025,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
2025,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
2025,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
2025,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
2025,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
2025,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
2025,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
2025,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
2025,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
2025,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
2025,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
2025,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2025,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2025,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2025,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2025,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2025,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2025,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2025,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2025,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2025,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2025,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2025,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2025,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2025,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2025,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2025,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2025,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2025,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2025,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2025,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2025,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2025,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2025,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2025,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2025,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2025,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2025,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2025,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2025,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2025,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2025,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2025,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2025,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2025,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2025,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2025,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2025,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2025,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2025,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2025,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2025,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2025,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2025,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2025,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2025,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2025,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2025,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2025,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2025,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2025,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2025,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2025,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2025,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2025,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2025,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2025,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2025,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2025,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2025,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2025,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2025,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2025,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2025,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2025,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2025,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2025,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2025,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2025,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2025,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2025,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2025,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2025,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2025,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2025,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2025,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2025,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2025,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2025,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2025,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2025,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2025,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2025,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2025,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2025,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2025,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2025,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2025,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2025,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2025,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2025,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2025,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2025,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2025,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2025,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2025,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2025,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2025,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2025,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2025,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2025,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2025,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2025,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2025,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2025,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2025,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2025,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2025,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2025,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2025,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2025,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2025,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2025,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2025,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2025,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2025,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2025,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
2025,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
2025,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
2025,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
2025,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
2025,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
2025,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
2025,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
2025,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
2025,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
2025,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
2025,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
2025,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
2025,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
2025,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
2025,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
2025,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
2025,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
2025,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
2025,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
2025,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
2025,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
2025,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
2025,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
2025,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
2025,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
2025,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
2025,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
2025,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
2025,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
2025,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
2025,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
2025,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
2025,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
2025,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
2025,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
2025,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
2025,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
2025,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
2025,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
2025,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
2025,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
2025,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
2025,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
2025,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
2025,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
2025,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
2025,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
2025,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
2025,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
2025,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
2025,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
2025,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
2025,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
2025,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
2025,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
2025,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
2025,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
2025,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
2025,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
2025,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
2025,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
2025,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
2025,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
2025,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
2025,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
2025,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
2025,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
2025,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
2025,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
2025,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
2025,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
2025,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
2025,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
2025,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
2025,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
2025,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
2025,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
2025,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
2025,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
2025,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
2025,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
2025,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
2025,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
2025,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
2025,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
2025,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
2025,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
2025,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
2025,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
2025,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
2025,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
2025,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
2025,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
2025,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
