region_bld,region_nuts,urt,mat,arch,year,value
C-EEU-POL,C-EEU-POL-PL218,rur,perm,mfh,2015,0.39919188895955704
C-EEU-POL,C-EEU-POL-PL218,rur,perm,sfh,2015,0.600808111040443
C-EEU-POL,C-EEU-POL-PL219,rur,perm,mfh,2015,0.40581620463813484
C-EEU-POL,C-EEU-POL-PL219,rur,perm,sfh,2015,0.5941837953618652
C-EEU-POL,C-EEU-POL-PL21A,rur,perm,mfh,2015,0.5535592227321551
C-EEU-POL,C-EEU-POL-PL21A,rur,perm,sfh,2015,0.4464407772678449
C-EEU-POL,C-EEU-POL-PL224,rur,perm,mfh,2015,0.5478993919292426
C-EEU-POL,C-EEU-POL-PL224,rur,perm,sfh,2015,0.45210060807075736
C-EEU-POL,C-EEU-POL-PL225,rur,perm,mfh,2015,0.579481833275416
C-EEU-POL,C-EEU-POL-PL225,rur,perm,sfh,2015,0.420518166724584
C-EEU-POL,C-EEU-POL-PL227,rur,perm,mfh,2015,0.7437353458382181
C-EEU-POL,C-EEU-POL-PL227,rur,perm,sfh,2015,0.2562646541617819
C-EEU-POL,C-EEU-POL-PL228,rur,perm,mfh,2015,0.78847948631799
C-EEU-POL,C-EEU-POL-PL228,rur,perm,sfh,2015,0.21152051368200997
C-EEU-POL,C-EEU-POL-PL229,rur,perm,mfh,2015,0.869221188365448
C-EEU-POL,C-EEU-POL-PL229,rur,perm,sfh,2015,0.13077881163455196
C-EEU-POL,C-EEU-POL-PL22A,rur,perm,mfh,2015,0.9513757949570164
C-EEU-POL,C-EEU-POL-PL22A,rur,perm,sfh,2015,0.04862420504298359
C-EEU-POL,C-EEU-POL-PL22B,rur,perm,mfh,2015,0.7164690727276697
C-EEU-POL,C-EEU-POL-PL22B,rur,perm,sfh,2015,0.2835309272723303
C-EEU-POL,C-EEU-POL-PL22C,rur,perm,mfh,2015,0.76062036412677
C-EEU-POL,C-EEU-POL-PL22C,rur,perm,sfh,2015,0.23937963587322997
C-EEU-POL,C-EEU-POL-PL411,rur,perm,mfh,2015,0.7010303658071199
C-EEU-POL,C-EEU-POL-PL411,rur,perm,sfh,2015,0.29896963419288014
C-EEU-POL,C-EEU-POL-PL414,rur,perm,mfh,2015,0.602635423690717
C-EEU-POL,C-EEU-POL-PL414,rur,perm,sfh,2015,0.397364576309283
C-EEU-POL,C-EEU-POL-PL415,rur,perm,mfh,2015,0.9479893386154765
C-EEU-POL,C-EEU-POL-PL415,rur,perm,sfh,2015,0.05201066138452348
C-EEU-POL,C-EEU-POL-PL416,rur,perm,mfh,2015,0.6484556531595352
C-EEU-POL,C-EEU-POL-PL416,rur,perm,sfh,2015,0.35154434684046476
C-EEU-POL,C-EEU-POL-PL417,rur,perm,mfh,2015,0.6325229481123017
C-EEU-POL,C-EEU-POL-PL417,rur,perm,sfh,2015,0.3674770518876983
C-EEU-POL,C-EEU-POL-PL418,rur,perm,mfh,2015,0.6387350366267643
C-EEU-POL,C-EEU-POL-PL418,rur,perm,sfh,2015,0.36126496337323566
C-EEU-POL,C-EEU-POL-PL424,rur,perm,mfh,2015,0.9545156352503826
C-EEU-POL,C-EEU-POL-PL424,rur,perm,sfh,2015,0.04548436474961737
C-EEU-POL,C-EEU-POL-PL426,rur,perm,mfh,2015,0.8244701726844584
C-EEU-POL,C-EEU-POL-PL426,rur,perm,sfh,2015,0.17552982731554156
C-EEU-POL,C-EEU-POL-PL427,rur,perm,mfh,2015,0.742319865946751
C-EEU-POL,C-EEU-POL-PL427,rur,perm,sfh,2015,0.25768013405324897
C-EEU-POL,C-EEU-POL-PL428,rur,perm,mfh,2015,0.7778397057184261
C-EEU-POL,C-EEU-POL-PL428,rur,perm,sfh,2015,0.2221602942815739
C-EEU-POL,C-EEU-POL-PL431,rur,perm,mfh,2015,0.7544081172491545
C-EEU-POL,C-EEU-POL-PL431,rur,perm,sfh,2015,0.24559188275084554
C-EEU-POL,C-EEU-POL-PL432,rur,perm,mfh,2015,0.7645892735913102
C-EEU-POL,C-EEU-POL-PL432,rur,perm,sfh,2015,0.23541072640868976
C-EEU-POL,C-EEU-POL-PL514,rur,perm,mfh,2015,0.9614016212052671
C-EEU-POL,C-EEU-POL-PL514,rur,perm,sfh,2015,0.038598378794732935
C-EEU-POL,C-EEU-POL-PL515,rur,perm,mfh,2015,0.7941502215062425
C-EEU-POL,C-EEU-POL-PL515,rur,perm,sfh,2015,0.20584977849375752
C-EEU-POL,C-EEU-POL-PL516,rur,perm,mfh,2015,0.7897424511545293
C-EEU-POL,C-EEU-POL-PL516,rur,perm,sfh,2015,0.21025754884547065
C-EEU-POL,C-EEU-POL-PL517,rur,perm,mfh,2015,0.8388787170907255
C-EEU-POL,C-EEU-POL-PL517,rur,perm,sfh,2015,0.16112128290927452
C-EEU-POL,C-EEU-POL-PL518,rur,perm,mfh,2015,0.6214437831048981
C-EEU-POL,C-EEU-POL-PL518,rur,perm,sfh,2015,0.3785562168951019
C-EEU-POL,C-EEU-POL-PL523,rur,perm,mfh,2015,0.6469743488164802
C-EEU-POL,C-EEU-POL-PL523,rur,perm,sfh,2015,0.3530256511835198
C-EEU-POL,C-EEU-POL-PL524,rur,perm,mfh,2015,0.6139510923911397
C-EEU-POL,C-EEU-POL-PL524,rur,perm,sfh,2015,0.38604890760886035
C-EEU-POL,C-EEU-POL-PL613,rur,perm,mfh,2015,0.8441085922194235
C-EEU-POL,C-EEU-POL-PL613,rur,perm,sfh,2015,0.15589140778057653
C-EEU-POL,C-EEU-POL-PL616,rur,perm,mfh,2015,0.7251067023122743
C-EEU-POL,C-EEU-POL-PL616,rur,perm,sfh,2015,0.27489329768772575
C-EEU-POL,C-EEU-POL-PL617,rur,perm,mfh,2015,0.728569723018147
C-EEU-POL,C-EEU-POL-PL617,rur,perm,sfh,2015,0.27143027698185296
C-EEU-POL,C-EEU-POL-PL618,rur,perm,mfh,2015,0.5684599399676749
C-EEU-POL,C-EEU-POL-PL618,rur,perm,sfh,2015,0.43154006003232515
C-EEU-POL,C-EEU-POL-PL619,rur,perm,mfh,2015,0.6295877201613697
C-EEU-POL,C-EEU-POL-PL619,rur,perm,sfh,2015,0.37041227983863034
C-EEU-POL,C-EEU-POL-PL621,rur,perm,mfh,2015,0.73550344620917
C-EEU-POL,C-EEU-POL-PL621,rur,perm,sfh,2015,0.26449655379083004
C-EEU-POL,C-EEU-POL-PL622,rur,perm,mfh,2015,0.7781158934419888
C-EEU-POL,C-EEU-POL-PL622,rur,perm,sfh,2015,0.22188410655801116
C-EEU-POL,C-EEU-POL-PL623,rur,perm,mfh,2015,0.6812797584484961
C-EEU-POL,C-EEU-POL-PL623,rur,perm,sfh,2015,0.3187202415515039
C-EEU-POL,C-EEU-POL-PL633,rur,perm,mfh,2015,0.9541708940634975
C-EEU-POL,C-EEU-POL-PL633,rur,perm,sfh,2015,0.04582910593650247
C-EEU-POL,C-EEU-POL-PL634,rur,perm,mfh,2015,0.6401468788249693
C-EEU-POL,C-EEU-POL-PL634,rur,perm,sfh,2015,0.35985312117503065
C-EEU-POL,C-EEU-POL-PL636,rur,perm,mfh,2015,0.7773314050029461
C-EEU-POL,C-EEU-POL-PL636,rur,perm,sfh,2015,0.22266859499705394
C-EEU-POL,C-EEU-POL-PL637,rur,perm,mfh,2015,0.6222621492128679
C-EEU-POL,C-EEU-POL-PL637,rur,perm,sfh,2015,0.37773785078713207
C-EEU-POL,C-EEU-POL-PL638,rur,perm,mfh,2015,0.7193150823315486
C-EEU-POL,C-EEU-POL-PL638,rur,perm,sfh,2015,0.2806849176684514
C-EEU-POL,C-EEU-POL-PL711,rur,perm,mfh,2015,0.9387844001434941
C-EEU-POL,C-EEU-POL-PL711,rur,perm,sfh,2015,0.06121559985650593
C-EEU-POL,C-EEU-POL-PL712,rur,perm,mfh,2015,0.5550725585043796
C-EEU-POL,C-EEU-POL-PL712,rur,perm,sfh,2015,0.44492744149562036
C-EEU-POL,C-EEU-POL-PL713,rur,perm,mfh,2015,0.4368213965534416
C-EEU-POL,C-EEU-POL-PL713,rur,perm,sfh,2015,0.5631786034465585
C-EEU-POL,C-EEU-POL-PL714,rur,perm,mfh,2015,0.36471121651785715
