region_gea,arch,material,year,urt,value
FSU,mfh,glass,2075,rur,5.706666667
FSU,mfh,glass,2075,urb,5.255670103
FSU,mfh,glass,2075,sub,5.481168385
FSU,mfh,glass,2080,rur,5.706666667
FSU,mfh,glass,2080,urb,5.255670103
FSU,mfh,glass,2080,sub,5.481168385
FSU,mfh,glass,2085,rur,5.706666667
FSU,mfh,glass,2085,urb,5.255670103
FSU,mfh,glass,2085,sub,5.481168385
FSU,mfh,glass,2090,rur,5.706666667
FSU,mfh,glass,2090,urb,5.255670103
FSU,mfh,glass,2090,sub,5.481168385
FSU,mfh,glass,2095,rur,5.706666667
FSU,mfh,glass,2095,urb,5.255670103
FSU,mfh,glass,2095,sub,5.481168385
FSU,mfh,glass,2100,rur,5.706666667
FSU,mfh,glass,2100,urb,5.255670103
FSU,mfh,glass,2100,sub,5.481168385
FSU,mfh,steel,2015,rur,103.9
FSU,mfh,steel,2015,urb,108.4847423
FSU,mfh,steel,2015,sub,106.19237115
FSU,mfh,steel,2020,rur,103.9
FSU,mfh,steel,2020,urb,108.4847423
FSU,mfh,steel,2020,sub,106.19237115
FSU,mfh,steel,2025,rur,103.9
FSU,mfh,steel,2025,urb,108.4847423
FSU,mfh,steel,2025,sub,106.19237115
FSU,mfh,steel,2030,rur,103.9
FSU,mfh,steel,2030,urb,108.4847423
FSU,mfh,steel,2030,sub,106.19237115
FSU,mfh,steel,2035,rur,103.9
FSU,mfh,steel,2035,urb,108.4847423
FSU,mfh,steel,2035,sub,106.19237115
FSU,mfh,steel,2040,rur,103.9
FSU,mfh,steel,2040,urb,108.4847423
FSU,mfh,steel,2040,sub,106.19237115
FSU,mfh,steel,2045,rur,103.9
FSU,mfh,steel,2045,urb,108.4847423
FSU,mfh,steel,2045,sub,106.19237115
FSU,mfh,steel,2050,rur,103.9
FSU,mfh,steel,2050,urb,108.4847423
FSU,mfh,steel,2050,sub,106.19237115
FSU,mfh,steel,2055,rur,103.9
FSU,mfh,steel,2055,urb,108.4847423
FSU,mfh,steel,2055,sub,106.19237115
FSU,mfh,steel,2060,rur,103.9
FSU,mfh,steel,2060,urb,108.4847423
FSU,mfh,steel,2060,sub,106.19237115
FSU,mfh,steel,2065,rur,103.9
FSU,mfh,steel,2065,urb,108.4847423
FSU,mfh,steel,2065,sub,106.19237115
FSU,mfh,steel,2070,rur,103.9
FSU,mfh,steel,2070,urb,108.4847423
FSU,mfh,steel,2070,sub,106.19237115
FSU,mfh,steel,2075,rur,103.9
FSU,mfh,steel,2075,urb,108.4847423
FSU,mfh,steel,2075,sub,106.19237115
FSU,mfh,steel,2080,rur,103.9
FSU,mfh,steel,2080,urb,108.4847423
FSU,mfh,steel,2080,sub,106.19237115
FSU,mfh,steel,2085,rur,103.9
FSU,mfh,steel,2085,urb,108.4847423
FSU,mfh,steel,2085,sub,106.19237115
FSU,mfh,steel,2090,rur,103.9
FSU,mfh,steel,2090,urb,108.4847423
FSU,mfh,steel,2090,sub,106.19237115
FSU,mfh,steel,2095,rur,103.9
FSU,mfh,steel,2095,urb,108.4847423
FSU,mfh,steel,2095,sub,106.19237115
FSU,mfh,steel,2100,rur,103.9
FSU,mfh,steel,2100,urb,108.4847423
FSU,mfh,steel,2100,sub,106.19237115
FSU,mfh,wood,2015,rur,42.94
FSU,mfh,wood,2015,urb,46.98494845
FSU,mfh,wood,2015,sub,44.962474225
FSU,mfh,wood,2020,rur,42.94
FSU,mfh,wood,2020,urb,46.98494845
FSU,mfh,wood,2020,sub,44.962474225
FSU,mfh,wood,2025,rur,42.94
FSU,mfh,wood,2025,urb,46.98494845
FSU,mfh,wood,2025,sub,44.962474225
FSU,mfh,wood,2030,rur,42.94
FSU,mfh,wood,2030,urb,46.98494845
FSU,mfh,wood,2030,sub,44.962474225
FSU,mfh,wood,2035,rur,42.94
FSU,mfh,wood,2035,urb,46.98494845
FSU,mfh,wood,2035,sub,44.962474225
FSU,mfh,wood,2040,rur,42.94
FSU,mfh,wood,2040,urb,46.98494845
FSU,mfh,wood,2040,sub,44.962474225
FSU,mfh,wood,2045,rur,42.94
FSU,mfh,wood,2045,urb,46.98494845
FSU,mfh,wood,2045,sub,44.962474225
FSU,mfh,wood,2050,rur,42.94
FSU,mfh,wood,2050,urb,46.98494845
FSU,mfh,wood,2050,sub,44.962474225
FSU,mfh,wood,2055,rur,42.94
FSU,mfh,wood,2055,urb,46.98494845
FSU,mfh,wood,2055,sub,44.962474225
FSU,mfh,wood,2060,rur,42.94
FSU,mfh,wood,2060,urb,46.98494845
FSU,mfh,wood,2060,sub,44.962474225
FSU,mfh,wood,2065,rur,42.94
FSU,mfh,wood,2065,urb,46.98494845
FSU,mfh,wood,2065,sub,44.962474225
FSU,mfh,wood,2070,rur,42.94
FSU,mfh,wood,2070,urb,46.98494845
FSU,mfh,wood,2070,sub,44.962474225
FSU,mfh,wood,2075,rur,42.94
FSU,mfh,wood,2075,urb,46.98494845
FSU,mfh,wood,2075,sub,44.962474225
FSU,mfh,wood,2080,rur,42.94
FSU,mfh,wood,2080,urb,46.98494845
FSU,mfh,wood,2080,sub,44.962474225
FSU,mfh,wood,2085,rur,42.94
FSU,mfh,wood,2085,urb,46.98494845
FSU,mfh,wood,2085,sub,44.962474225
FSU,mfh,wood,2090,rur,42.94
FSU,mfh,wood,2090,urb,46.98494845
FSU,mfh,wood,2090,sub,44.962474225
FSU,mfh,wood,2095,rur,42.94
FSU,mfh,wood,2095,urb,46.98494845
FSU,mfh,wood,2095,sub,44.962474225
FSU,mfh,wood,2100,rur,42.94
FSU,mfh,wood,2100,urb,46.98494845
FSU,mfh,wood,2100,sub,44.962474225
FSU,sfh,aluminum,2015,rur,3.281338912
FSU,sfh,aluminum,2015,urb,2.45
FSU,sfh,aluminum,2015,sub,2.865669456
FSU,sfh,aluminum,2020,rur,3.281338912
FSU,sfh,aluminum,2020,urb,2.45
FSU,sfh,aluminum,2020,sub,2.865669456
FSU,sfh,aluminum,2025,rur,3.281338912
FSU,sfh,aluminum,2025,urb,2.45
FSU,sfh,aluminum,2025,sub,2.865669456
FSU,sfh,aluminum,2030,rur,3.281338912
FSU,sfh,aluminum,2030,urb,2.45
FSU,sfh,aluminum,2030,sub,2.865669456
FSU,sfh,aluminum,2035,rur,3.281338912
FSU,sfh,aluminum,2035,urb,2.45
FSU,sfh,aluminum,2035,sub,2.865669456
FSU,sfh,aluminum,2040,rur,3.281338912
FSU,sfh,aluminum,2040,urb,2.45
FSU,sfh,aluminum,2040,sub,2.865669456
FSU,sfh,aluminum,2045,rur,3.281338912
FSU,sfh,aluminum,2045,urb,2.45
FSU,sfh,aluminum,2045,sub,2.865669456
FSU,sfh,aluminum,2050,rur,3.281338912
FSU,sfh,aluminum,2050,urb,2.45
FSU,sfh,aluminum,2050,sub,2.865669456
FSU,sfh,aluminum,2055,rur,3.281338912
FSU,sfh,aluminum,2055,urb,2.45
FSU,sfh,aluminum,2055,sub,2.865669456
FSU,sfh,aluminum,2060,rur,3.281338912
FSU,sfh,aluminum,2060,urb,2.45
FSU,sfh,aluminum,2060,sub,2.865669456
FSU,sfh,aluminum,2065,rur,3.281338912
FSU,sfh,aluminum,2065,urb,2.45
FSU,sfh,aluminum,2065,sub,2.865669456
FSU,sfh,aluminum,2070,rur,3.281338912
FSU,sfh,aluminum,2070,urb,2.45
FSU,sfh,aluminum,2070,sub,2.865669456
FSU,sfh,aluminum,2075,rur,3.281338912
FSU,sfh,aluminum,2075,urb,2.45
FSU,sfh,aluminum,2075,sub,2.865669456
FSU,sfh,aluminum,2080,rur,3.281338912
FSU,sfh,aluminum,2080,urb,2.45
FSU,sfh,aluminum,2080,sub,2.865669456
FSU,sfh,aluminum,2085,rur,3.281338912
FSU,sfh,aluminum,2085,urb,2.45
FSU,sfh,aluminum,2085,sub,2.865669456
FSU,sfh,aluminum,2090,rur,3.281338912
FSU,sfh,aluminum,2090,urb,2.45
FSU,sfh,aluminum,2090,sub,2.865669456
FSU,sfh,aluminum,2095,rur,3.281338912
FSU,sfh,aluminum,2095,urb,2.45
FSU,sfh,aluminum,2095,sub,2.865669456
FSU,sfh,aluminum,2100,rur,3.281338912
FSU,sfh,aluminum,2100,urb,2.45
FSU,sfh,aluminum,2100,sub,2.865669456
FSU,sfh,concrete,2015,rur,876.6061506
FSU,sfh,concrete,2015,urb,966.93
FSU,sfh,concrete,2015,sub,921.7680753
FSU,sfh,concrete,2020,rur,876.6061506
FSU,sfh,concrete,2020,urb,966.93
FSU,sfh,concrete,2020,sub,921.7680753
FSU,sfh,concrete,2025,rur,876.6061506
FSU,sfh,concrete,2025,urb,966.93
FSU,sfh,concrete,2025,sub,921.7680753
FSU,sfh,concrete,2030,rur,876.6061506
FSU,sfh,concrete,2030,urb,966.93
FSU,sfh,concrete,2030,sub,921.7680753
FSU,sfh,concrete,2035,rur,876.6061506
FSU,sfh,concrete,2035,urb,966.93
FSU,sfh,concrete,2035,sub,921.7680753
FSU,sfh,concrete,2040,rur,876.6061506
FSU,sfh,concrete,2040,urb,966.93
FSU,sfh,concrete,2040,sub,921.7680753
FSU,sfh,concrete,2045,rur,876.6061506
FSU,sfh,concrete,2045,urb,966.93
FSU,sfh,concrete,2045,sub,921.7680753
FSU,sfh,concrete,2050,rur,876.6061506
FSU,sfh,concrete,2050,urb,966.93
FSU,sfh,concrete,2050,sub,921.7680753
FSU,sfh,concrete,2055,rur,876.6061506
FSU,sfh,concrete,2055,urb,966.93
FSU,sfh,concrete,2055,sub,921.7680753
FSU,sfh,concrete,2060,rur,876.6061506
FSU,sfh,concrete,2060,urb,966.93
FSU,sfh,concrete,2060,sub,921.7680753
FSU,sfh,concrete,2065,rur,876.6061506
FSU,sfh,concrete,2065,urb,966.93
FSU,sfh,concrete,2065,sub,921.7680753
FSU,sfh,concrete,2070,rur,876.6061506
FSU,sfh,concrete,2070,urb,966.93
FSU,sfh,concrete,2070,sub,921.7680753
FSU,sfh,concrete,2075,rur,876.6061506
FSU,sfh,concrete,2075,urb,966.93
FSU,sfh,concrete,2075,sub,921.7680753
FSU,sfh,concrete,2080,rur,876.6061506
FSU,sfh,concrete,2080,urb,966.93
FSU,sfh,concrete,2080,sub,921.7680753
FSU,sfh,concrete,2085,rur,876.6061506
FSU,sfh,concrete,2085,urb,966.93
FSU,sfh,concrete,2085,sub,921.7680753
FSU,sfh,concrete,2090,rur,876.6061506
FSU,sfh,concrete,2090,urb,966.93
FSU,sfh,concrete,2090,sub,921.7680753
FSU,sfh,concrete,2095,rur,876.6061506
FSU,sfh,concrete,2095,urb,966.93
FSU,sfh,concrete,2095,sub,921.7680753
FSU,sfh,concrete,2100,rur,876.6061506
FSU,sfh,concrete,2100,urb,966.93
FSU,sfh,concrete,2100,sub,921.7680753
FSU,sfh,copper,2015,rur,1.586066946
FSU,sfh,copper,2015,urb,1.156666667
FSU,sfh,copper,2015,sub,1.3713668065000002
FSU,sfh,copper,2020,rur,1.586066946
FSU,sfh,copper,2020,urb,1.156666667
FSU,sfh,copper,2020,sub,1.3713668065000002
FSU,sfh,copper,2025,rur,1.586066946
FSU,sfh,copper,2025,urb,1.156666667
FSU,sfh,copper,2025,sub,1.3713668065000002
FSU,sfh,copper,2030,rur,1.586066946
FSU,sfh,copper,2030,urb,1.156666667
FSU,sfh,copper,2030,sub,1.3713668065000002
FSU,sfh,copper,2035,rur,1.586066946
FSU,sfh,copper,2035,urb,1.156666667
FSU,sfh,copper,2035,sub,1.3713668065000002
FSU,sfh,copper,2040,rur,1.586066946
FSU,sfh,copper,2040,urb,1.156666667
FSU,sfh,copper,2040,sub,1.3713668065000002
FSU,sfh,copper,2045,rur,1.586066946
FSU,sfh,copper,2045,urb,1.156666667
FSU,sfh,copper,2045,sub,1.3713668065000002
FSU,sfh,copper,2050,rur,1.586066946
FSU,sfh,copper,2050,urb,1.156666667
FSU,sfh,copper,2050,sub,1.3713668065000002
FSU,sfh,copper,2055,rur,1.586066946
FSU,sfh,copper,2055,urb,1.156666667
FSU,sfh,copper,2055,sub,1.3713668065000002
FSU,sfh,copper,2060,rur,1.586066946
FSU,sfh,copper,2060,urb,1.156666667
FSU,sfh,copper,2060,sub,1.3713668065000002
FSU,sfh,copper,2065,rur,1.586066946
FSU,sfh,copper,2065,urb,1.156666667
FSU,sfh,copper,2065,sub,1.3713668065000002
FSU,sfh,copper,2070,rur,1.586066946
FSU,sfh,copper,2070,urb,1.156666667
FSU,sfh,copper,2070,sub,1.3713668065000002
FSU,sfh,copper,2075,rur,1.586066946
FSU,sfh,copper,2075,urb,1.156666667
FSU,sfh,copper,2075,sub,1.3713668065000002
FSU,sfh,copper,2080,rur,1.586066946
FSU,sfh,copper,2080,urb,1.156666667
FSU,sfh,copper,2080,sub,1.3713668065000002
FSU,sfh,copper,2085,rur,1.586066946
FSU,sfh,copper,2085,urb,1.156666667
FSU,sfh,copper,2085,sub,1.3713668065000002
FSU,sfh,copper,2090,rur,1.586066946
FSU,sfh,copper,2090,urb,1.156666667
FSU,sfh,copper,2090,sub,1.3713668065000002
FSU,sfh,copper,2095,rur,1.586066946
FSU,sfh,copper,2095,urb,1.156666667
FSU,sfh,copper,2095,sub,1.3713668065000002
FSU,sfh,copper,2100,rur,1.586066946
FSU,sfh,copper,2100,urb,1.156666667
FSU,sfh,copper,2100,sub,1.3713668065000002
FSU,sfh,glass,2015,rur,2.545271967
FSU,sfh,glass,2015,urb,2.143333333
FSU,sfh,glass,2015,sub,2.3443026500000004
FSU,sfh,glass,2020,rur,2.545271967
FSU,sfh,glass,2020,urb,2.143333333
FSU,sfh,glass,2020,sub,2.3443026500000004
FSU,sfh,glass,2025,rur,2.545271967
FSU,sfh,glass,2025,urb,2.143333333
FSU,sfh,glass,2025,sub,2.3443026500000004
FSU,sfh,glass,2030,rur,2.545271967
FSU,sfh,glass,2030,urb,2.143333333
FSU,sfh,glass,2030,sub,2.3443026500000004
FSU,sfh,glass,2035,rur,2.545271967
FSU,sfh,glass,2035,urb,2.143333333
FSU,sfh,glass,2035,sub,2.3443026500000004
FSU,sfh,glass,2040,rur,2.545271967
FSU,sfh,glass,2040,urb,2.143333333
FSU,sfh,glass,2040,sub,2.3443026500000004
FSU,sfh,glass,2045,rur,2.545271967
FSU,sfh,glass,2045,urb,2.143333333
FSU,sfh,glass,2045,sub,2.3443026500000004
FSU,sfh,glass,2050,rur,2.545271967
FSU,sfh,glass,2050,urb,2.143333333
FSU,sfh,glass,2050,sub,2.3443026500000004
FSU,sfh,glass,2055,rur,2.545271967
FSU,sfh,glass,2055,urb,2.143333333
FSU,sfh,glass,2055,sub,2.3443026500000004
FSU,sfh,glass,2060,rur,2.545271967
FSU,sfh,glass,2060,urb,2.143333333
FSU,sfh,glass,2060,sub,2.3443026500000004
FSU,sfh,glass,2065,rur,2.545271967
FSU,sfh,glass,2065,urb,2.143333333
FSU,sfh,glass,2065,sub,2.3443026500000004
FSU,sfh,glass,2070,rur,2.545271967
FSU,sfh,glass,2070,urb,2.143333333
FSU,sfh,glass,2070,sub,2.3443026500000004
FSU,sfh,glass,2075,rur,2.545271967
FSU,sfh,glass,2075,urb,2.143333333
FSU,sfh,glass,2075,sub,2.3443026500000004
FSU,sfh,glass,2080,rur,2.545271967
FSU,sfh,glass,2080,urb,2.143333333
FSU,sfh,glass,2080,sub,2.3443026500000004
FSU,sfh,glass,2085,rur,2.545271967
FSU,sfh,glass,2085,urb,2.143333333
FSU,sfh,glass,2085,sub,2.3443026500000004
FSU,sfh,glass,2090,rur,2.545271967
FSU,sfh,glass,2090,urb,2.143333333
FSU,sfh,glass,2090,sub,2.3443026500000004
FSU,sfh,glass,2095,rur,2.545271967
FSU,sfh,glass,2095,urb,2.143333333
FSU,sfh,glass,2095,sub,2.3443026500000004
FSU,sfh,glass,2100,rur,2.545271967
FSU,sfh,glass,2100,urb,2.143333333
FSU,sfh,glass,2100,sub,2.3443026500000004
FSU,sfh,steel,2015,rur,32.65175732
FSU,sfh,steel,2015,urb,32.71666667
FSU,sfh,steel,2015,sub,32.684211995
FSU,sfh,steel,2020,rur,32.65175732
FSU,sfh,steel,2020,urb,32.71666667
FSU,sfh,steel,2020,sub,32.684211995
FSU,sfh,steel,2025,rur,32.65175732
FSU,sfh,steel,2025,urb,32.71666667
FSU,sfh,steel,2025,sub,32.684211995
FSU,sfh,steel,2030,rur,32.65175732
FSU,sfh,steel,2030,urb,32.71666667
FSU,sfh,steel,2030,sub,32.684211995
FSU,sfh,steel,2035,rur,32.65175732
FSU,sfh,steel,2035,urb,32.71666667
FSU,sfh,steel,2035,sub,32.684211995
FSU,sfh,steel,2040,rur,32.65175732
FSU,sfh,steel,2040,urb,32.71666667
FSU,sfh,steel,2040,sub,32.684211995
FSU,sfh,steel,2045,rur,32.65175732
FSU,sfh,steel,2045,urb,32.71666667
FSU,sfh,steel,2045,sub,32.684211995
FSU,sfh,steel,2050,rur,32.65175732
FSU,sfh,steel,2050,urb,32.71666667
FSU,sfh,steel,2050,sub,32.684211995
FSU,sfh,steel,2055,rur,32.65175732
FSU,sfh,steel,2055,urb,32.71666667
FSU,sfh,steel,2055,sub,32.684211995
FSU,sfh,steel,2060,rur,32.65175732
FSU,sfh,steel,2060,urb,32.71666667
FSU,sfh,steel,2060,sub,32.684211995
FSU,sfh,steel,2065,rur,32.65175732
FSU,sfh,steel,2065,urb,32.71666667
FSU,sfh,steel,2065,sub,32.684211995
FSU,sfh,steel,2070,rur,32.65175732
FSU,sfh,steel,2070,urb,32.71666667
FSU,sfh,steel,2070,sub,32.684211995
FSU,sfh,steel,2075,rur,32.65175732
FSU,sfh,steel,2075,urb,32.71666667
FSU,sfh,steel,2075,sub,32.684211995
FSU,sfh,steel,2080,rur,32.65175732
FSU,sfh,steel,2080,urb,32.71666667
FSU,sfh,steel,2080,sub,32.684211995
FSU,sfh,steel,2085,rur,32.65175732
FSU,sfh,steel,2085,urb,32.71666667
FSU,sfh,steel,2085,sub,32.684211995
FSU,sfh,steel,2090,rur,32.65175732
FSU,sfh,steel,2090,urb,32.71666667
FSU,sfh,steel,2090,sub,32.684211995
FSU,sfh,steel,2095,rur,32.65175732
FSU,sfh,steel,2095,urb,32.71666667
FSU,sfh,steel,2095,sub,32.684211995
FSU,sfh,steel,2100,rur,32.65175732
FSU,sfh,steel,2100,urb,32.71666667
FSU,sfh,steel,2100,sub,32.684211995
FSU,sfh,wood,2015,rur,51.55535565
FSU,sfh,wood,2015,urb,47.03666667
FSU,sfh,wood,2015,sub,49.296011160000006
FSU,sfh,wood,2020,rur,51.55535565
FSU,sfh,wood,2020,urb,47.03666667
FSU,sfh,wood,2020,sub,49.296011160000006
FSU,sfh,wood,2025,rur,51.55535565
FSU,sfh,wood,2025,urb,47.03666667
FSU,sfh,wood,2025,sub,49.296011160000006
FSU,sfh,wood,2030,rur,51.55535565
FSU,sfh,wood,2030,urb,47.03666667
FSU,sfh,wood,2030,sub,49.296011160000006
FSU,sfh,wood,2035,rur,51.55535565
FSU,sfh,wood,2035,urb,47.03666667
FSU,sfh,wood,2035,sub,49.296011160000006
FSU,sfh,wood,2040,rur,51.55535565
FSU,sfh,wood,2040,urb,47.03666667
FSU,sfh,wood,2040,sub,49.296011160000006
FSU,sfh,wood,2045,rur,51.55535565
FSU,sfh,wood,2045,urb,47.03666667
FSU,sfh,wood,2045,sub,49.296011160000006
FSU,sfh,wood,2050,rur,51.55535565
FSU,sfh,wood,2050,urb,47.03666667
FSU,sfh,wood,2050,sub,49.296011160000006
FSU,sfh,wood,2055,rur,51.55535565
FSU,sfh,wood,2055,urb,47.03666667
FSU,sfh,wood,2055,sub,49.296011160000006
FSU,sfh,wood,2060,rur,51.55535565
FSU,sfh,wood,2060,urb,47.03666667
FSU,sfh,wood,2060,sub,49.296011160000006
FSU,sfh,wood,2065,rur,51.55535565
FSU,sfh,wood,2065,urb,47.03666667
FSU,sfh,wood,2065,sub,49.296011160000006
FSU,sfh,wood,2070,rur,51.55535565
FSU,sfh,wood,2070,urb,47.03666667
FSU,sfh,wood,2070,sub,49.296011160000006
FSU,sfh,wood,2075,rur,51.55535565
FSU,sfh,wood,2075,urb,47.03666667
FSU,sfh,wood,2075,sub,49.296011160000006
FSU,sfh,wood,2080,rur,51.55535565
FSU,sfh,wood,2080,urb,47.03666667
FSU,sfh,wood,2080,sub,49.296011160000006
FSU,sfh,wood,2085,rur,51.55535565
FSU,sfh,wood,2085,urb,47.03666667
FSU,sfh,wood,2085,sub,49.296011160000006
FSU,sfh,wood,2090,rur,51.55535565
FSU,sfh,wood,2090,urb,47.03666667
FSU,sfh,wood,2090,sub,49.296011160000006
FSU,sfh,wood,2095,rur,51.55535565
FSU,sfh,wood,2095,urb,47.03666667
FSU,sfh,wood,2095,sub,49.296011160000006
FSU,sfh,wood,2100,rur,51.55535565
FSU,sfh,wood,2100,urb,47.03666667
FSU,sfh,wood,2100,sub,49.296011160000006
LAC,mfh,aluminum,2015,rur,2.026666667
LAC,mfh,aluminum,2015,urb,2.08742268
LAC,mfh,aluminum,2015,sub,2.0570446735
LAC,mfh,aluminum,2020,rur,2.026666667
LAC,mfh,aluminum,2020,urb,2.08742268
LAC,mfh,aluminum,2020,sub,2.0570446735
LAC,mfh,aluminum,2025,rur,2.026666667
LAC,mfh,aluminum,2025,urb,2.08742268
LAC,mfh,aluminum,2025,sub,2.0570446735
LAC,mfh,aluminum,2030,rur,2.026666667
LAC,mfh,aluminum,2030,urb,2.08742268
LAC,mfh,aluminum,2030,sub,2.0570446735
LAC,mfh,aluminum,2035,rur,2.026666667
LAC,mfh,aluminum,2035,urb,2.08742268
LAC,mfh,aluminum,2035,sub,2.0570446735
LAC,mfh,aluminum,2040,rur,2.026666667
LAC,mfh,aluminum,2040,urb,2.08742268
LAC,mfh,aluminum,2040,sub,2.0570446735
LAC,mfh,aluminum,2045,rur,2.026666667
LAC,mfh,aluminum,2045,urb,2.08742268
LAC,mfh,aluminum,2045,sub,2.0570446735
LAC,mfh,aluminum,2050,rur,2.026666667
LAC,mfh,aluminum,2050,urb,2.08742268
LAC,mfh,aluminum,2050,sub,2.0570446735
LAC,mfh,aluminum,2055,rur,2.026666667
LAC,mfh,aluminum,2055,urb,2.08742268
LAC,mfh,aluminum,2055,sub,2.0570446735
LAC,mfh,aluminum,2060,rur,2.026666667
LAC,mfh,aluminum,2060,urb,2.08742268
LAC,mfh,aluminum,2060,sub,2.0570446735
LAC,mfh,aluminum,2065,rur,2.026666667
LAC,mfh,aluminum,2065,urb,2.08742268
LAC,mfh,aluminum,2065,sub,2.0570446735
LAC,mfh,aluminum,2070,rur,2.026666667
LAC,mfh,aluminum,2070,urb,2.08742268
LAC,mfh,aluminum,2070,sub,2.0570446735
LAC,mfh,aluminum,2075,rur,2.026666667
LAC,mfh,aluminum,2075,urb,2.08742268
LAC,mfh,aluminum,2075,sub,2.0570446735
LAC,mfh,aluminum,2080,rur,2.026666667
LAC,mfh,aluminum,2080,urb,2.08742268
LAC,mfh,aluminum,2080,sub,2.0570446735
LAC,mfh,aluminum,2085,rur,2.026666667
LAC,mfh,aluminum,2085,urb,2.08742268
LAC,mfh,aluminum,2085,sub,2.0570446735
LAC,mfh,aluminum,2090,rur,2.026666667
LAC,mfh,aluminum,2090,urb,2.08742268
LAC,mfh,aluminum,2090,sub,2.0570446735
LAC,mfh,aluminum,2095,rur,2.026666667
LAC,mfh,aluminum,2095,urb,2.08742268
LAC,mfh,aluminum,2095,sub,2.0570446735
LAC,mfh,aluminum,2100,rur,2.026666667
LAC,mfh,aluminum,2100,urb,2.08742268
LAC,mfh,aluminum,2100,sub,2.0570446735
LAC,mfh,concrete,2015,rur,949.6137255
LAC,mfh,concrete,2015,urb,932.71943
LAC,mfh,concrete,2015,sub,941.16657775
LAC,mfh,concrete,2020,rur,949.6137255
LAC,mfh,concrete,2020,urb,932.71943
LAC,mfh,concrete,2020,sub,941.16657775
LAC,mfh,concrete,2025,rur,949.6137255
LAC,mfh,concrete,2025,urb,932.71943
LAC,mfh,concrete,2025,sub,941.16657775
LAC,mfh,concrete,2030,rur,949.6137255
LAC,mfh,concrete,2030,urb,932.71943
LAC,mfh,concrete,2030,sub,941.16657775
LAC,mfh,concrete,2035,rur,949.6137255
LAC,mfh,concrete,2035,urb,932.71943
LAC,mfh,concrete,2035,sub,941.16657775
LAC,mfh,concrete,2040,rur,949.6137255
LAC,mfh,concrete,2040,urb,932.71943
LAC,mfh,concrete,2040,sub,941.16657775
LAC,mfh,concrete,2045,rur,949.6137255
LAC,mfh,concrete,2045,urb,932.71943
LAC,mfh,concrete,2045,sub,941.16657775
LAC,mfh,concrete,2050,rur,949.6137255
LAC,mfh,concrete,2050,urb,932.71943
LAC,mfh,concrete,2050,sub,941.16657775
LAC,mfh,concrete,2055,rur,949.6137255
LAC,mfh,concrete,2055,urb,932.71943
LAC,mfh,concrete,2055,sub,941.16657775
LAC,mfh,concrete,2060,rur,949.6137255
LAC,mfh,concrete,2060,urb,932.71943
LAC,mfh,concrete,2060,sub,941.16657775
LAC,mfh,concrete,2065,rur,949.6137255
LAC,mfh,concrete,2065,urb,932.71943
LAC,mfh,concrete,2065,sub,941.16657775
LAC,mfh,concrete,2070,rur,949.6137255
LAC,mfh,concrete,2070,urb,932.71943
LAC,mfh,concrete,2070,sub,941.16657775
LAC,mfh,concrete,2075,rur,949.6137255
LAC,mfh,concrete,2075,urb,932.71943
LAC,mfh,concrete,2075,sub,941.16657775
LAC,mfh,concrete,2080,rur,949.6137255
LAC,mfh,concrete,2080,urb,932.71943
LAC,mfh,concrete,2080,sub,941.16657775
LAC,mfh,concrete,2085,rur,949.6137255
LAC,mfh,concrete,2085,urb,932.71943
LAC,mfh,concrete,2085,sub,941.16657775
LAC,mfh,concrete,2090,rur,949.6137255
LAC,mfh,concrete,2090,urb,932.71943
LAC,mfh,concrete,2090,sub,941.16657775
LAC,mfh,concrete,2095,rur,949.6137255
LAC,mfh,concrete,2095,urb,932.71943
LAC,mfh,concrete,2095,sub,941.16657775
LAC,mfh,concrete,2100,rur,949.6137255
LAC,mfh,concrete,2100,urb,932.71943
LAC,mfh,concrete,2100,sub,941.16657775
LAC,mfh,copper,2015,rur,0.21
LAC,mfh,copper,2015,urb,0.139896907
LAC,mfh,copper,2015,sub,0.1749484535
LAC,mfh,copper,2020,rur,0.21
LAC,mfh,copper,2020,urb,0.139896907
LAC,mfh,copper,2020,sub,0.1749484535
LAC,mfh,copper,2025,rur,0.21
LAC,mfh,copper,2025,urb,0.139896907
LAC,mfh,copper,2025,sub,0.1749484535
LAC,mfh,copper,2030,rur,0.21
LAC,mfh,copper,2030,urb,0.139896907
LAC,mfh,copper,2030,sub,0.1749484535
LAC,mfh,copper,2035,rur,0.21
LAC,mfh,copper,2035,urb,0.139896907
LAC,mfh,copper,2035,sub,0.1749484535
LAC,mfh,copper,2040,rur,0.21
LAC,mfh,copper,2040,urb,0.139896907
LAC,mfh,copper,2040,sub,0.1749484535
LAC,mfh,copper,2045,rur,0.21
LAC,mfh,copper,2045,urb,0.139896907
LAC,mfh,copper,2045,sub,0.1749484535
LAC,mfh,copper,2050,rur,0.21
LAC,mfh,copper,2050,urb,0.139896907
LAC,mfh,copper,2050,sub,0.1749484535
LAC,mfh,copper,2055,rur,0.21
LAC,mfh,copper,2055,urb,0.139896907
LAC,mfh,copper,2055,sub,0.1749484535
LAC,mfh,copper,2060,rur,0.21
LAC,mfh,copper,2060,urb,0.139896907
LAC,mfh,copper,2060,sub,0.1749484535
LAC,mfh,copper,2065,rur,0.21
LAC,mfh,copper,2065,urb,0.139896907
LAC,mfh,copper,2065,sub,0.1749484535
LAC,mfh,copper,2070,rur,0.21
LAC,mfh,copper,2070,urb,0.139896907
LAC,mfh,copper,2070,sub,0.1749484535
