region_bld,clim,urt,arch,eneff,value
C-EEU-HRV,Zone_4A Mixed Humid,rur,inf,ns,928.0967922
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s1,190.2423361
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s2,181.7507312
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s3,112.8476161
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s51_std,82.49432658
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s52_low,36.56533003
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr11_std,190.2423361
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr12_low,190.2423361
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr21_std,181.7507312
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr22_low,181.7507312
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr31_std,112.8476161
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,sr32_low,112.8476161
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s1,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s2,447.0393294
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s3,279.6132332
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s51_std,204.1686853
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,s52_low,84.98755269
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr11_std,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr12_low,464.0483961
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr21_std,447.0393294
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr22_low,447.0393294
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr31_std,279.6132332
C-EEU-HRV,Zone_4A Mixed Humid,rur,sfh,sr32_low,279.6132332
C-EEU-HRV,Zone_4A Mixed Humid,urb,inf,ns,957.3815454
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s1,195.5710198
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s2,186.8561891
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s3,115.6060704
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s51_std,84.26090617
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s52_low,36.87725785
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr11_std,195.5710198
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr12_low,195.5710198
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr21_std,186.8561891
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr22_low,186.8561891
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr31_std,115.6060704
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,sr32_low,115.6060704
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s1,478.6907727
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s2,461.4389738
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s3,288.2455941
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s51_std,210.1303375
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,s52_low,86.81587768
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr11_std,478.6907727
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr12_low,478.6907727
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr21_std,461.4389738
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr22_low,461.4389738
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr31_std,288.2455941
C-EEU-HRV,Zone_4A Mixed Humid,urb,sfh,sr32_low,288.2455941
C-EEU-HRV,Zone_4C Mixed Marine,rur,inf,ns,928.0967922
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s1,190.2423361
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s2,181.7507312
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s3,112.8476161
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s51_std,82.49432658
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s52_low,36.56533003
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr11_std,190.2423361
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr12_low,190.2423361
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr21_std,197.7879315
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr22_low,181.7507312
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr31_std,112.8476161
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr32_low,122.97683007
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s1,464.0483961
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s2,447.0393294
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s3,279.6132332
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s51_std,222.24072063
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s52_low,84.98755269
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr11_std,464.0483961
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr12_low,464.0483961
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr21_std,447.0393294
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr22_low,447.0393294
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr31_std,279.6132332
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr32_low,279.6132332
C-EEU-HRV,Zone_4C Mixed Marine,urb,inf,ns,1026.10179174
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s1,195.5710198
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s2,186.8561891
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s3,124.53806723
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s51_std,84.26090617
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s52_low,36.87725785
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr11_std,195.5710198
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr12_low,210.04113093
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr21_std,186.8561891
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr22_low,186.8561891
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr31_std,115.6060704
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr32_low,115.6060704
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s1,478.6907727
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s2,461.4389738
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s3,288.2455941
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s51_std,210.1303375
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s52_low,86.81587768
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr11_std,478.6907727
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr12_low,478.6907727
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr21_std,461.4389738
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr22_low,461.4389738
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr31_std,288.2455941
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr32_low,288.2455941
C-EEU-HRV,Zone_5A Cool Humid,rur,inf,ns,1128.83047703
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s1,240.3804246
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s2,229.8623321
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s3,143.235258
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s51_std,105.288689
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s52_low,47.82656752
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr11_std,240.3804246
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr12_low,240.3804246
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr21_std,229.8623321
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr22_low,229.8623321
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr31_std,143.235258
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr32_low,143.235258
