region_bld,urt,arch,year,value
C-EEU-HUN,rur,mfh,2015,1.9973655387609648
C-EEU-HUN,rur,mfh,2020,1.9973655387609648
C-EEU-HUN,rur,mfh,2025,1.9990361430936652
C-EEU-HUN,rur,mfh,2030,2.0430702250764616
C-EEU-HUN,rur,mfh,2035,2.087104307059258
C-EEU-HUN,rur,mfh,2040,2.131138389042055
C-EEU-HUN,rur,mfh,2045,2.1751724710248515
C-EEU-HUN,rur,mfh,2050,2.219206553007648
C-EEU-HUN,rur,mfh,2055,2.219206553007648
C-EEU-HUN,rur,mfh,2060,2.219206553007648
C-EEU-HUN,rur,mfh,2065,2.219206553007648
C-EEU-HUN,rur,mfh,2070,2.219206553007648
C-EEU-HUN,rur,mfh,2075,2.219206553007648
C-EEU-HUN,rur,mfh,2080,2.219206553007648
C-EEU-HUN,rur,mfh,2085,2.219206553007648
C-EEU-HUN,rur,mfh,2090,2.219206553007648
C-EEU-HUN,rur,mfh,2095,2.219206553007648
C-EEU-HUN,rur,mfh,2100,2.219206553007648
C-EEU-HUN,rur,sfh,2015,2.6344697623113262
C-EEU-HUN,rur,sfh,2020,2.6344697623113262
C-EEU-HUN,rur,sfh,2025,2.636442947789214
C-EEU-HUN,rur,sfh,2030,2.6804770297720104
C-EEU-HUN,rur,sfh,2035,2.724511111754807
C-EEU-HUN,rur,sfh,2040,2.7685451937376038
C-EEU-HUN,rur,sfh,2045,2.8125792757204002
C-EEU-HUN,rur,sfh,2050,2.8566133577031967
C-EEU-HUN,rur,sfh,2055,2.8566133577031967
C-EEU-HUN,rur,sfh,2060,2.8566133577031967
C-EEU-HUN,rur,sfh,2065,2.8566133577031967
C-EEU-HUN,rur,sfh,2070,2.8566133577031967
C-EEU-HUN,rur,sfh,2075,2.8566133577031967
C-EEU-HUN,rur,sfh,2080,2.8566133577031967
C-EEU-HUN,rur,sfh,2085,2.8566133577031967
C-EEU-HUN,rur,sfh,2090,2.8566133577031967
C-EEU-HUN,rur,sfh,2095,2.8566133577031967
C-EEU-HUN,rur,sfh,2100,2.8566133577031967
C-EEU-HUN,urb,mfh,2015,1.9978611395199808
C-EEU-HUN,urb,mfh,2020,1.9978611395199808
C-EEU-HUN,urb,mfh,2025,1.9994786135152405
C-EEU-HUN,urb,mfh,2030,2.043512695498037
C-EEU-HUN,urb,mfh,2035,2.0875467774808336
C-EEU-HUN,urb,mfh,2040,2.13158085946363
C-EEU-HUN,urb,mfh,2045,2.175614941446427
C-EEU-HUN,urb,mfh,2050,2.2196490234292234
C-EEU-HUN,urb,mfh,2055,2.2196490234292234
C-EEU-HUN,urb,mfh,2060,2.2196490234292234
C-EEU-HUN,urb,mfh,2065,2.2196490234292234
C-EEU-HUN,urb,mfh,2070,2.2196490234292234
C-EEU-HUN,urb,mfh,2075,2.2196490234292234
C-EEU-HUN,urb,mfh,2080,2.2196490234292234
C-EEU-HUN,urb,mfh,2085,2.2196490234292234
C-EEU-HUN,urb,mfh,2090,2.2196490234292234
C-EEU-HUN,urb,mfh,2095,2.2196490234292234
C-EEU-HUN,urb,mfh,2100,2.2196490234292234
C-EEU-HUN,urb,sfh,2015,2.635056707737124
C-EEU-HUN,urb,sfh,2020,2.635056707737124
C-EEU-HUN,urb,sfh,2025,2.6369487829237954
C-EEU-HUN,urb,sfh,2030,2.680982864906592
C-EEU-HUN,urb,sfh,2035,2.7250169468893883
C-EEU-HUN,urb,sfh,2040,2.7690510288721852
C-EEU-HUN,urb,sfh,2045,2.8130851108549817
C-EEU-HUN,urb,sfh,2050,2.857119192837778
C-EEU-HUN,urb,sfh,2055,2.857119192837778
C-EEU-HUN,urb,sfh,2060,2.857119192837778
C-EEU-HUN,urb,sfh,2065,2.857119192837778
C-EEU-HUN,urb,sfh,2070,2.857119192837778
C-EEU-HUN,urb,sfh,2075,2.857119192837778
C-EEU-HUN,urb,sfh,2080,2.857119192837778
C-EEU-HUN,urb,sfh,2085,2.857119192837778
C-EEU-HUN,urb,sfh,2090,2.857119192837778
C-EEU-HUN,urb,sfh,2095,2.857119192837778
C-EEU-HUN,urb,sfh,2100,2.857119192837778
C-EEU-LTU,rur,mfh,2015,2.138600021019448
C-EEU-LTU,rur,mfh,2020,2.138600021019448
C-EEU-LTU,rur,mfh,2025,2.141945260398457
C-EEU-LTU,rur,mfh,2030,2.1859793423812532
C-EEU-LTU,rur,mfh,2035,2.2300134243640497
C-EEU-LTU,rur,mfh,2040,2.2740475063468466
C-EEU-LTU,rur,mfh,2045,2.318081588329643
C-EEU-LTU,rur,mfh,2050,2.3621156703124395
C-EEU-LTU,rur,mfh,2055,2.3621156703124395
C-EEU-LTU,rur,mfh,2060,2.3621156703124395
C-EEU-LTU,rur,mfh,2065,2.3621156703124395
C-EEU-LTU,rur,mfh,2070,2.3621156703124395
C-EEU-LTU,rur,mfh,2075,2.3621156703124395
C-EEU-LTU,rur,mfh,2080,2.3621156703124395
C-EEU-LTU,rur,mfh,2085,2.3621156703124395
C-EEU-LTU,rur,mfh,2090,2.3621156703124395
C-EEU-LTU,rur,mfh,2095,2.3621156703124395
C-EEU-LTU,rur,mfh,2100,2.3621156703124395
C-EEU-LTU,rur,sfh,2015,2.586283268067822
C-EEU-LTU,rur,sfh,2020,2.586283268067822
C-EEU-LTU,rur,sfh,2025,2.5921942410641416
C-EEU-LTU,rur,sfh,2030,2.636228323046938
C-EEU-LTU,rur,sfh,2035,2.6802624050297346
C-EEU-LTU,rur,sfh,2040,2.7242964870125315
C-EEU-LTU,rur,sfh,2045,2.768330568995328
C-EEU-LTU,rur,sfh,2050,2.8123646509781244
C-EEU-LTU,rur,sfh,2055,2.8123646509781244
C-EEU-LTU,rur,sfh,2060,2.8123646509781244
C-EEU-LTU,rur,sfh,2065,2.8123646509781244
C-EEU-LTU,rur,sfh,2070,2.8123646509781244
C-EEU-LTU,rur,sfh,2075,2.8123646509781244
C-EEU-LTU,rur,sfh,2080,2.8123646509781244
C-EEU-LTU,rur,sfh,2085,2.8123646509781244
C-EEU-LTU,rur,sfh,2090,2.8123646509781244
C-EEU-LTU,rur,sfh,2095,2.8123646509781244
C-EEU-LTU,rur,sfh,2100,2.8123646509781244
C-EEU-LTU,urb,mfh,2015,2.138600021019448
C-EEU-LTU,urb,mfh,2020,2.138600021019448
C-EEU-LTU,urb,mfh,2025,2.141945260398457
C-EEU-LTU,urb,mfh,2030,2.1859793423812532
C-EEU-LTU,urb,mfh,2035,2.2300134243640497
C-EEU-LTU,urb,mfh,2040,2.2740475063468466
C-EEU-LTU,urb,mfh,2045,2.318081588329643
C-EEU-LTU,urb,mfh,2050,2.3621156703124395
C-EEU-LTU,urb,mfh,2055,2.3621156703124395
C-EEU-LTU,urb,mfh,2060,2.3621156703124395
C-EEU-LTU,urb,mfh,2065,2.3621156703124395
C-EEU-LTU,urb,mfh,2070,2.3621156703124395
C-EEU-LTU,urb,mfh,2075,2.3621156703124395
C-EEU-LTU,urb,mfh,2080,2.3621156703124395
C-EEU-LTU,urb,mfh,2085,2.3621156703124395
C-EEU-LTU,urb,mfh,2090,2.3621156703124395
C-EEU-LTU,urb,mfh,2095,2.3621156703124395
C-EEU-LTU,urb,mfh,2100,2.3621156703124395
C-EEU-LTU,urb,sfh,2015,2.586283268067822
C-EEU-LTU,urb,sfh,2020,2.586283268067822
C-EEU-LTU,urb,sfh,2025,2.5921942410641416
C-EEU-LTU,urb,sfh,2030,2.636228323046938
C-EEU-LTU,urb,sfh,2035,2.6802624050297346
C-EEU-LTU,urb,sfh,2040,2.7242964870125315
C-EEU-LTU,urb,sfh,2045,2.768330568995328
C-EEU-LTU,urb,sfh,2050,2.8123646509781244
C-EEU-LTU,urb,sfh,2055,2.8123646509781244
C-EEU-LTU,urb,sfh,2060,2.8123646509781244
C-EEU-LTU,urb,sfh,2065,2.8123646509781244
C-EEU-LTU,urb,sfh,2070,2.8123646509781244
C-EEU-LTU,urb,sfh,2075,2.8123646509781244
C-EEU-LTU,urb,sfh,2080,2.8123646509781244
