region_bld,urt,arch,year,value
C-EEU-LVA,urb,mfh,2025,2.0947641162044897
C-EEU-LVA,urb,mfh,2030,2.0947641162044897
C-EEU-LVA,urb,mfh,2035,2.0947641162044897
C-EEU-LVA,urb,mfh,2040,2.0947641162044897
C-EEU-LVA,urb,mfh,2045,2.0947641162044897
C-EEU-LVA,urb,mfh,2050,2.0947641162044897
C-EEU-LVA,urb,mfh,2055,2.0947641162044897
C-EEU-LVA,urb,mfh,2060,2.0947641162044897
C-EEU-LVA,urb,mfh,2065,2.0947641162044897
C-EEU-LVA,urb,mfh,2070,2.0947641162044897
C-EEU-LVA,urb,mfh,2075,2.0947641162044897
C-EEU-LVA,urb,mfh,2080,2.0947641162044897
C-EEU-LVA,urb,mfh,2085,2.0947641162044897
C-EEU-LVA,urb,mfh,2090,2.0947641162044897
C-EEU-LVA,urb,mfh,2095,2.0947641162044897
C-EEU-LVA,urb,mfh,2100,2.0947641162044897
C-EEU-LVA,urb,sfh,2015,2.8173796577404104
C-EEU-LVA,urb,sfh,2020,2.8173796577404104
C-EEU-LVA,urb,sfh,2025,2.820449625829204
C-EEU-LVA,urb,sfh,2030,2.820449625829204
C-EEU-LVA,urb,sfh,2035,2.820449625829204
C-EEU-LVA,urb,sfh,2040,2.820449625829204
