region_bld,urt,arch,mat,year,value
C-EEU-CZE,rur,mfh,perm,2025,26.73084542
C-EEU-CZE,rur,mfh,perm,2030,26.043042956982003
C-EEU-CZE,rur,mfh,perm,2035,25.355240493964008
C-EEU-CZE,rur,mfh,perm,2040,24.66743803094601
C-EEU-CZE,rur,mfh,perm,2045,23.979635567928014
C-EEU-CZE,rur,mfh,perm,2050,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2055,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2060,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2065,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2070,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2075,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2080,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2085,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2090,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2095,23.291833104910015
C-EEU-CZE,rur,mfh,perm,2100,23.291833104910015
C-EEU-CZE,rur,sfh,perm,2015,40.93952905
C-EEU-CZE,rur,sfh,perm,2020,42.82374431
C-EEU-CZE,rur,sfh,perm,2025,44.68743975
C-EEU-CZE,rur,sfh,perm,2030,42.78148086008009
C-EEU-CZE,rur,sfh,perm,2035,40.87552197016018
C-EEU-CZE,rur,sfh,perm,2040,38.96956308024026
C-EEU-CZE,rur,sfh,perm,2045,37.06360419032035
C-EEU-CZE,rur,sfh,perm,2050,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2055,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2060,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2065,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2070,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2075,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2080,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2085,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2090,35.15764530040044
C-EEU-CZE,rur,sfh,perm,2095,35.15764530040044
