region_bld,region_nuts,urt,clim,value
C-WEU-ITA,C-WEU-ITA-ITC42,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC43,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC43,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC44,rur,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITC44,urb,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITC46,rur,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITC46,urb,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITC47,rur,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITC47,urb,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITC48,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC48,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC49,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC49,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC4A,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC4A,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC4B,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC4B,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC4C,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC4C,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC4D,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITC4D,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF11,rur,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITF11,urb,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITF12,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF12,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF13,rur,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITF13,urb,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITF14,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF14,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF21,rur,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITF21,urb,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITF22,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF22,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF31,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF31,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF32,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF32,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF33,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF33,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF34,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF34,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF35,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF35,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF43,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF43,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF44,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF44,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF45,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF45,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF46,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF46,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF47,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF47,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF48,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF48,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF51,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF51,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITF52,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF52,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF61,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF61,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF62,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF62,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF63,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF63,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF64,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF64,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF65,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITF65,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG11,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG11,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG12,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG12,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG13,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG13,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG14,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG14,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG15,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG15,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG16,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG16,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG17,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG17,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG18,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG18,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG19,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG19,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2D,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2D,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2E,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2E,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2F,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2F,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2G,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2G,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2H,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITG2H,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITH10,rur,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITH10,urb,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITH20,rur,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITH20,urb,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITH31,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH31,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH32,rur,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITH32,urb,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITH33,rur,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITH33,urb,Zone_7A Very cold Humid,1
C-WEU-ITA,C-WEU-ITA-ITH34,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH34,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH35,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH35,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH36,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH36,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH37,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH37,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH41,rur,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITH41,urb,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITH42,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITH42,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITH43,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITH43,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITH44,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH44,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH51,rur,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITH51,urb,Zone_4C Mixed Marine,1
C-WEU-ITA,C-WEU-ITA-ITH52,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH52,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH53,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH53,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH54,rur,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITH54,urb,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITH55,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH55,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH56,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH56,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH57,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH57,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH58,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH58,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITH59,rur,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITH59,urb,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITI11,rur,Zone_5C Cool Marine,1
C-WEU-ITA,C-WEU-ITA-ITI11,urb,Zone_5C Cool Marine,1
C-WEU-ITA,C-WEU-ITA-ITI12,rur,Zone_5C Cool Marine,1
C-WEU-ITA,C-WEU-ITA-ITI12,urb,Zone_5C Cool Marine,1
C-WEU-ITA,C-WEU-ITA-ITI13,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI13,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI14,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI14,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI15,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI15,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI16,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI16,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI17,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI17,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI18,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI18,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI19,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI19,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI1A,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI1A,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI21,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI21,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI22,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI22,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI31,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI31,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI32,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI32,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI33,rur,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI33,urb,Zone_4A Mixed Humid,1
C-WEU-ITA,C-WEU-ITA-ITI34,rur,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITI34,urb,Zone_5A Cool Humid,1
C-WEU-ITA,C-WEU-ITA-ITI35,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI35,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI41,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI41,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI42,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI42,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI43,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI43,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI44,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI44,urb,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI45,rur,Zone_3A Warm Humid,1
C-WEU-ITA,C-WEU-ITA-ITI45,urb,Zone_3A Warm Humid,1
C-WEU-LUX,C-WEU-LUX-LU000,rur,Zone_5A Cool Humid,1
C-WEU-LUX,C-WEU-LUX-LU000,urb,Zone_5A Cool Humid,1
C-WEU-MLT,C-WEU-MLT-MT001,rur,Zone_3A Warm Humid,1
C-WEU-MLT,C-WEU-MLT-MT001,urb,Zone_3A Warm Humid,1
C-WEU-MLT,C-WEU-MLT-MT002,rur,Zone_3A Warm Humid,1
C-WEU-MLT,C-WEU-MLT-MT002,urb,Zone_3A Warm Humid,1
C-WEU-NLD,C-WEU-NLD-NL112,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL112,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL114,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL114,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL115,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL115,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL126,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL126,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL127,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL127,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL128,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL128,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL131,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL131,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL132,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL132,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL133,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL133,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL211,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL211,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL212,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL212,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL213,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL213,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL221,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL221,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL224,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL224,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL225,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL225,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL226,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL226,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL230,rur,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL230,urb,Zone_5A Cool Humid,1
C-WEU-NLD,C-WEU-NLD-NL321,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL321,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL323,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL323,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL325,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL325,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL327,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL327,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL328,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL328,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL32A,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL32A,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL32B,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL32B,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL341,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL341,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL342,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL342,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL350,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL350,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL361,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL361,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL362,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL362,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL363,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL363,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL364,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL364,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL365,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL365,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL366,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL366,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL411,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL411,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL414,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL414,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL415,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL415,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL416,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL416,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL421,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL421,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL422,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL422,urb,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL423,rur,Zone_4A Mixed Humid,1
C-WEU-NLD,C-WEU-NLD-NL423,urb,Zone_4A Mixed Humid,1
C-WEU-PRT,C-WEU-PRT-PT111,rur,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT111,urb,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT112,rur,Zone_4C Mixed Marine,1
C-WEU-PRT,C-WEU-PRT-PT112,urb,Zone_4C Mixed Marine,1
C-WEU-PRT,C-WEU-PRT-PT119,rur,Zone_4C Mixed Marine,1
C-WEU-PRT,C-WEU-PRT-PT119,urb,Zone_4C Mixed Marine,1
C-WEU-PRT,C-WEU-PRT-PT11A,rur,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT11A,urb,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT11B,rur,Zone_4C Mixed Marine,1
C-WEU-PRT,C-WEU-PRT-PT11B,urb,Zone_4C Mixed Marine,1
C-WEU-PRT,C-WEU-PRT-PT11C,rur,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT11C,urb,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT11D,rur,Zone_4C Mixed Marine,1
C-WEU-PRT,C-WEU-PRT-PT11D,urb,Zone_4C Mixed Marine,1
C-WEU-PRT,C-WEU-PRT-PT11E,rur,Zone_4A Mixed Humid,1
C-WEU-PRT,C-WEU-PRT-PT11E,urb,Zone_4A Mixed Humid,1
C-WEU-PRT,C-WEU-PRT-PT150,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT150,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT191,rur,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT191,urb,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT192,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT192,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT193,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT193,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT194,rur,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT194,urb,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT195,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT195,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT196,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT196,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1A0,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1A0,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1B0,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1B0,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1C1,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1C1,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1C2,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1C2,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1C3,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1C3,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1C4,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1C4,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1D1,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1D1,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1D2,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1D2,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1D3,rur,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT1D3,urb,Zone_3A Warm Humid,1
C-WEU-PRT,C-WEU-PRT-PT200,rur,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT200,urb,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT300,rur,Zone_3C Warm Marine,1
C-WEU-PRT,C-WEU-PRT-PT300,urb,Zone_3C Warm Marine,1
