region_bld,urt,arch,mat,year,value
C-WEU-IRL,urb,mfh,perm,2050,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2055,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2060,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2065,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2070,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2075,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2080,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2085,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2090,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2095,28.63765731804871
C-WEU-IRL,urb,mfh,perm,2100,28.63765731804871
C-WEU-IRL,urb,sfh,perm,2015,52.21941208
C-WEU-IRL,urb,sfh,perm,2020,52.59896296
C-WEU-IRL,urb,sfh,perm,2025,52.94356363
C-WEU-IRL,urb,sfh,perm,2030,52.48472846211165
C-WEU-IRL,urb,sfh,perm,2035,52.025893294223295
C-WEU-IRL,urb,sfh,perm,2040,51.56705812633495
C-WEU-IRL,urb,sfh,perm,2045,51.108222958446596
C-WEU-IRL,urb,sfh,perm,2050,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2055,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2060,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2065,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2070,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2075,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2080,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2085,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2090,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2095,50.649387790558244
C-WEU-IRL,urb,sfh,perm,2100,50.649387790558244
C-WEU-ISL,rur,mfh,perm,2015,28.81049035
C-WEU-ISL,rur,mfh,perm,2020,29.49861736
C-WEU-ISL,rur,mfh,perm,2025,30.14080375
C-WEU-ISL,rur,mfh,perm,2030,29.84271810793417
C-WEU-ISL,rur,mfh,perm,2035,29.544632465868343
C-WEU-ISL,rur,mfh,perm,2040,29.246546823802515
C-WEU-ISL,rur,mfh,perm,2045,28.948461181736686
C-WEU-ISL,rur,mfh,perm,2050,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2055,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2060,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2065,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2070,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2075,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2080,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2085,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2090,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2095,28.650375539670858
C-WEU-ISL,rur,mfh,perm,2100,28.650375539670858
