index,region_bld,urt,arch,mat,year,value
6227,R32OAS-M-PAS,sub,mfh,perm,2090,28.71645787
6228,R32OAS-M-PAS,sub,mfh,perm,2100,29.54976027
6229,R32OAS-M-PAS,rur,mfh,perm,2015,11.47651266
6230,R32OAS-M-PAS,rur,mfh,perm,2020,13.44341402
6231,R32OAS-M-PAS,rur,mfh,perm,2025,15.37919514
6232,R32OAS-M-PAS,rur,mfh,perm,2030,17.25863345
6233,R32OAS-M-PAS,rur,mfh,perm,2035,19.05929618
6234,R32OAS-M-PAS,rur,mfh,perm,2040,20.76276522
6235,R32OAS-M-PAS,sub,sfh,perm,2100,39.37910045
6236,R32OAS-M-PAS,rur,mfh,perm,2045,22.35478687
6237,R32OAS-M-PAS,rur,mfh,perm,2055,25.17139424
6238,R32OAS-M-PAS,rur,mfh,perm,2060,26.38974587
6239,R32OAS-M-PAS,rur,mfh,perm,2065,27.48365706
6240,R32OAS-M-PAS,rur,mfh,perm,2070,28.45798432
6241,R32OAS-M-PAS,rur,mfh,perm,2075,29.31963675
6242,R32OAS-M-PAS,rur,mfh,perm,2080,30.07689771
6243,R32OAS-M-PAS,rur,mfh,perm,2050,23.82599394
6244,R32OAS-M-PAS,sub,mfh,perm,2095,29.16508225
6245,R32OAS-M-PAS,sub,sfh,perm,2095,38.84814087
6246,R32OAS-M-PAS,sub,sfh,perm,2085,37.52463969
6247,R32OAS-M-PAS,sub,sfh,perm,2015,15.43354114
6248,R32OAS-M-PAS,sub,sfh,perm,2020,17.90765278
6249,R32OAS-M-PAS,sub,sfh,perm,2025,20.28708694
6250,R32OAS-M-PAS,sub,sfh,perm,2030,22.54255949
6251,R32OAS-M-PAS,sub,sfh,perm,2035,24.79020993
6252,R32OAS-M-PAS,sub,sfh,perm,2040,26.77419132
6253,R32OAS-M-PAS,sub,sfh,perm,2090,38.23359052
6254,R32OAS-M-PAS,sub,sfh,perm,2045,28.48812588
6255,R32OAS-M-PAS,sub,sfh,perm,2055,31.40450428
6256,R32OAS-M-PAS,sub,sfh,perm,2060,32.61983869
6257,R32OAS-M-PAS,sub,sfh,perm,2065,33.68650344
6258,R32OAS-M-PAS,sub,sfh,perm,2070,34.72085055
6259,R32OAS-M-PAS,sub,sfh,perm,2075,35.77920284
6260,R32OAS-M-PAS,sub,sfh,perm,2080,36.71021435
6261,R32OAS-M-PAS,sub,sfh,perm,2050,30.0296999
6262,R32OAS-M-PAS,urb,sfh,perm,2100,39.37910045
6263,R32OAS-M-PAS,urb,sfh,perm,2040,26.77419132
6264,R32OAS-M-SAS,rur,mfh,perm,2020,10.79855805
6265,R32OAS-M-SAS,sub,inf,sub,2055,15.30556529
6266,R32OAS-M-SAS,sub,inf,sub,2050,14.48465724
6267,R32OAS-M-SAS,sub,inf,sub,2045,13.58651653
6268,R32OAS-M-SAS,sub,inf,sub,2040,12.61464472
6269,R32OAS-M-SAS,sub,inf,sub,2035,11.57504534
6270,R32OAS-M-SAS,sub,inf,sub,2030,10.60354155
6271,R32OAS-M-SAS,sub,inf,sub,2060,16.04809797
6272,R32OAS-M-SAS,sub,inf,sub,2025,9.461348823
6273,R32OAS-M-SAS,sub,inf,sub,2015,7.06452251
6274,R32OAS-M-SAS,urb,sfh,perm,2100,39.53282581
6275,R32OAS-M-SAS,sub,inf,sub,2080,18.2583198
6276,R32OAS-M-SAS,sub,inf,sub,2085,18.6700026
6277,R32OAS-M-SAS,sub,inf,sub,2090,19.0289398
6278,R32OAS-M-SAS,sub,inf,sub,2095,19.3405798
6279,R32OAS-M-SAS,sub,inf,sub,2020,8.276024281
6280,R32OAS-M-SAS,sub,inf,sub,2065,16.6531671
6281,R32OAS-M-SAS,sub,inf,sub,2070,17.2549715
6282,R32OAS-M-SAS,sub,inf,sub,2075,17.7884112
6283,R32OAS-M-SAS,urb,sfh,perm,2025,22.71970451
6284,R32OAS-M-SAS,urb,sfh,perm,2030,24.76485581
6285,R32OAS-M-SAS,urb,sfh,perm,2035,26.71526395
6286,R32OAS-M-SAS,urb,sfh,perm,2040,28.49753757
6287,R32OAS-M-SAS,urb,sfh,perm,2045,30.12928428
6288,R32OAS-M-SAS,urb,sfh,perm,2050,31.59980175
6289,R32OAS-M-SAS,urb,sfh,perm,2055,32.90064228
6290,R32OAS-M-SAS,urb,sfh,perm,2060,34.02926597
6291,R32OAS-M-SAS,urb,sfh,perm,2065,35.02816181
6292,R32OAS-M-SAS,rur,mfh,perm,2015,9.215837605
6293,R32OAS-M-SAS,urb,sfh,perm,2075,36.6218283
6294,R32OAS-M-SAS,urb,sfh,perm,2080,37.23732675
6295,R32OAS-M-SAS,urb,sfh,perm,2085,37.74230461
6296,R32OAS-M-SAS,urb,sfh,perm,2090,38.42658796
6297,R32OAS-M-SAS,urb,sfh,perm,2095,39.01888498
6298,R32OAS-M-SAS,sub,inf,sub,2100,19.6101802
6299,R32OAS-M-SAS,urb,sfh,perm,2020,20.57518202
6300,R32OAS-M-SAS,sub,mfh,perm,2015,15.28204111
6301,R32OAS-M-SAS,sub,mfh,perm,2025,18.91471879
6302,R32OAS-M-SAS,sub,sfh,perm,2035,26.71526395
6303,R32OAS-M-SAS,sub,sfh,perm,2040,28.49753757
6304,R32OAS-M-SAS,sub,sfh,perm,2045,30.12928428
6305,R32OAS-M-SAS,sub,sfh,perm,2050,31.59980175
6306,R32OAS-M-SAS,sub,sfh,perm,2055,32.90064228
6307,R32OAS-M-SAS,sub,sfh,perm,2060,34.02926597
6308,R32OAS-M-SAS,sub,sfh,perm,2030,24.76485581
6309,R32OAS-M-SAS,sub,sfh,perm,2065,35.02816181
6310,R32OAS-M-SAS,sub,sfh,perm,2075,36.6218283
6311,R32OAS-M-SAS,sub,sfh,perm,2080,37.23732675
6312,R32OAS-M-SAS,sub,sfh,perm,2085,37.74230461
6313,R32OAS-M-SAS,sub,sfh,perm,2090,38.42658796
6314,R32OAS-M-SAS,sub,sfh,perm,2095,39.01888498
6315,R32OAS-M-SAS,sub,sfh,perm,2100,39.53282581
6316,R32OAS-M-SAS,sub,sfh,perm,2070,35.88516101
6317,R32OAS-M-SAS,sub,sfh,perm,2025,22.71970451
6318,R32OAS-M-SAS,sub,sfh,perm,2020,20.57518202
6319,R32OAS-M-SAS,sub,sfh,perm,2015,18.35625802
6320,R32OAS-M-SAS,sub,mfh,perm,2030,20.61735809
6321,R32OAS-M-SAS,sub,mfh,perm,2035,22.24112134
6322,R32OAS-M-SAS,sub,mfh,perm,2040,23.72490844
6323,R32OAS-M-SAS,sub,mfh,perm,2045,25.08337814
6324,R32OAS-M-SAS,sub,mfh,perm,2050,26.30762049
6325,R32OAS-M-SAS,sub,mfh,perm,2055,27.39060257
6326,R32OAS-M-SAS,sub,mfh,perm,2060,28.33020985
6327,R32OAS-M-SAS,sub,mfh,perm,2065,29.16181546
6328,R32OAS-M-SAS,sub,mfh,perm,2070,29.8752886
6329,R32OAS-M-SAS,sub,mfh,perm,2075,30.48858243
6330,R32OAS-M-SAS,sub,mfh,perm,2080,31.00100019
6331,R32OAS-M-SAS,sub,mfh,perm,2085,31.42140682
6332,R32OAS-M-SAS,sub,mfh,perm,2090,31.99108971
6333,R32OAS-M-SAS,sub,mfh,perm,2095,32.48419171
6334,R32OAS-M-SAS,sub,mfh,perm,2100,32.91206022
6335,R32OAS-M-SAS,sub,mfh,perm,2020,17.12935051
6336,R32OAS-M-SAS,urb,sfh,perm,2015,18.35625802
6337,R32OAS-M-SAS,urb,sfh,perm,2070,35.88516101
6338,R32OAS-M-SAS,urb,mfh,perm,2095,32.48419171
6339,R32OAS-M-SAS,rur,sfh,perm,2025,17.53233767
6340,R32OAS-M-SAS,rur,sfh,perm,2030,19.67768192
6341,R32OAS-M-SAS,rur,sfh,perm,2035,21.73203159
6342,R32OAS-M-SAS,rur,sfh,perm,2040,23.6737529
6343,R32OAS-M-SAS,urb,mfh,perm,2100,32.91206022
6344,R32OAS-M-SAS,rur,sfh,perm,2050,27.15959427
6345,R32OAS-M-SAS,rur,sfh,perm,2020,15.32231648
6346,R32OAS-M-SAS,rur,sfh,perm,2055,28.68686908
6347,R32OAS-M-SAS,rur,sfh,perm,2065,31.3038387
6348,R32OAS-M-SAS,rur,sfh,perm,2070,32.40261706
6349,R32OAS-M-SAS,rur,sfh,perm,2075,33.37182626
6350,R32OAS-M-SAS,rur,sfh,perm,2080,34.22081467
6351,R32OAS-M-SAS,rur,sfh,perm,2085,34.96050091
6352,R32OAS-M-SAS,rur,sfh,perm,2090,35.60133313
6353,R32OAS-M-SAS,rur,sfh,perm,2060,30.06719542
6354,R32OAS-M-SAS,rur,sfh,perm,2095,36.15396196
6355,R32OAS-M-SAS,rur,sfh,perm,2015,13.0765589
6356,R32OAS-M-SAS,rur,mfh,perm,2095,25.47987163
6357,R32OAS-M-SAS,rur,mfh,perm,2025,12.35609292
6358,R32OAS-M-SAS,rur,mfh,perm,2030,13.86804605
6359,R32OAS-M-SAS,rur,mfh,perm,2035,15.31586983
6360,R32OAS-M-SAS,rur,mfh,perm,2040,16.68431763
6361,R32OAS-M-SAS,rur,mfh,perm,2045,17.96196491
6362,R32OAS-M-SAS,rur,mfh,perm,2050,19.14099972
6363,R32OAS-M-SAS,rur,mfh,perm,2100,25.81432921
6364,R32OAS-M-SAS,rur,mfh,perm,2055,20.21736214
6365,R32OAS-M-SAS,rur,mfh,perm,2065,22.06169804
6366,R32OAS-M-SAS,rur,mfh,perm,2070,22.83607324
6367,R32OAS-M-SAS,rur,mfh,perm,2075,23.51913326
6368,R32OAS-M-SAS,rur,mfh,perm,2080,24.11746646
6369,R32OAS-M-SAS,rur,mfh,perm,2085,24.63876785
6370,R32OAS-M-SAS,rur,mfh,perm,2090,25.09040086
6371,R32OAS-M-SAS,rur,mfh,perm,2060,21.19016114
6372,R32OAS-M-SAS,rur,sfh,perm,2100,36.62853132
6373,R32OAS-M-SAS,rur,sfh,perm,2045,25.48663531
6374,R32OAS-M-SAS,urb,inf,sub,2020,8.276024281
6375,R32OAS-M-SAS,urb,mfh,perm,2025,18.91471879
6376,R32OAS-M-SAS,urb,mfh,perm,2030,20.61735809
6377,R32OAS-M-SAS,urb,mfh,perm,2035,22.24112134
6378,R32OAS-M-SAS,urb,mfh,perm,2040,23.72490844
6379,R32OAS-M-SAS,urb,mfh,perm,2045,25.08337814
6380,R32OAS-M-SAS,urb,mfh,perm,2050,26.30762049
6381,R32OAS-M-SAS,urb,mfh,perm,2020,17.12935051
6382,R32OAS-M-SAS,urb,mfh,perm,2055,27.39060257
6383,R32OAS-M-SAS,urb,inf,sub,2015,7.06452251
6384,R32OAS-M-SAS,urb,mfh,perm,2070,29.8752886
6385,R32OAS-M-SAS,urb,mfh,perm,2075,30.48858243
6386,R32OAS-M-SAS,urb,mfh,perm,2080,31.00100019
6387,R32OAS-M-SAS,urb,mfh,perm,2085,31.42140682
6388,R32OAS-M-SAS,urb,mfh,perm,2090,31.99108971
6389,R32OAS-M-SAS,urb,mfh,perm,2060,28.33020985
6390,R32OAS-M-SAS,urb,mfh,perm,2015,15.28204111
6391,R32OAS-M-SAS,urb,mfh,perm,2065,29.16181546
6392,R32OAS-M-SAS,urb,inf,sub,2095,19.3405798
6393,R32OAS-M-SAS,urb,inf,sub,2100,19.6101802
6394,R32OAS-M-SAS,urb,inf,sub,2025,9.461348823
6395,R32OAS-M-SAS,urb,inf,sub,2030,10.60354155
6396,R32OAS-M-SAS,urb,inf,sub,2035,11.57504534
6397,R32OAS-M-SAS,urb,inf,sub,2045,13.58651653
6398,R32OAS-M-SAS,urb,inf,sub,2050,14.48465724
6399,R32OAS-M-SAS,urb,inf,sub,2055,15.30556529
6400,R32OAS-M-SAS,urb,inf,sub,2040,12.61464472
6401,R32OAS-M-SAS,urb,inf,sub,2065,16.6531671
6402,R32OAS-M-SAS,urb,inf,sub,2070,17.2549715
6403,R32OAS-M-SAS,urb,inf,sub,2075,17.7884112
6404,R32OAS-M-SAS,urb,inf,sub,2080,18.2583198
6405,R32OAS-M-SAS,urb,inf,sub,2085,18.6700026
6406,R32OAS-M-SAS,urb,inf,sub,2060,16.04809797
6407,R32OAS-M-SAS,urb,inf,sub,2090,19.0289398
6408,R32PAK,sub,mfh,perm,2080,32.8950662
6409,R32PAK,sub,sfh,perm,2030,26.88196448
6410,R32PAK,sub,sfh,perm,2025,24.35125912
6411,R32PAK,sub,sfh,perm,2020,21.54401898
6412,R32PAK,sub,sfh,perm,2015,18.48654343
6413,R32PAK,sub,mfh,perm,2090,33.55539751
6414,R32PAK,sub,mfh,perm,2095,33.70440639
6415,R32PAK,sub,mfh,perm,2085,33.4211879
6416,R32PAK,sub,sfh,perm,2035,29.13040278
6417,R32PAK,sub,mfh,perm,2075,32.49065695
6418,R32PAK,sub,mfh,perm,2100,33.70529394
6419,R32PAK,sub,sfh,perm,2100,40.48563065
6420,R32PAK,sub,sfh,perm,2060,36.72267318
6421,R32PAK,sub,sfh,perm,2090,40.30558025
6422,R32PAK,sub,sfh,perm,2085,40.14437233
6423,R32PAK,sub,sfh,perm,2080,39.51241317
6424,R32PAK,sub,sfh,perm,2075,39.02665081
6425,R32PAK,sub,sfh,perm,2070,38.4121391
6426,R32PAK,sub,sfh,perm,2065,37.65067737
6427,R32PAK,sub,sfh,perm,2055,35.61680357
6428,R32PAK,sub,sfh,perm,2050,34.32578652
6429,R32PAK,sub,sfh,perm,2045,32.83070048
6430,R32PAK,sub,sfh,perm,2040,31.10641946
6431,R32PAK,sub,mfh,perm,2070,31.97906068
6432,R32PAK,sub,sfh,perm,2095,40.48456455
6433,R32PAK,sub,mfh,perm,2065,31.34512486
6434,R32PAK,urb,inf,sub,2100,19.61018019
6435,R32PAK,sub,mfh,perm,2055,29.65187436
6436,R32PAK,sub,inf,sub,2070,20.92662525
6437,R32PAK,sub,inf,sub,2065,20.59466818
6438,R32PAK,sub,inf,sub,2060,20.11602123
6439,R32PAK,sub,inf,sub,2055,19.47858869
6440,R32PAK,sub,inf,sub,2050,18.67630182
6441,R32PAK,sub,inf,sub,2045,17.69636649
6442,R32PAK,sub,inf,sub,2040,16.53399696
6443,R32PAK,sub,inf,sub,2035,15.19894453
6444,R32PAK,sub,inf,sub,2030,13.71367807
6445,R32PAK,sub,inf,sub,2025,12.11302269
6446,R32PAK,sub,inf,sub,2020,10.43948158
6447,R32PAK,sub,inf,sub,2015,8.73957489
6448,R32PAK,urb,mfh,perm,2015,15.39050696
6449,R32PAK,sub,inf,sub,2085,19.38193504
6450,R32PAK,sub,inf,sub,2090,19.66315965
6451,R32PAK,sub,inf,sub,2095,19.34058038
6452,R32PAK,sub,inf,sub,2100,19.61018019
6453,R32PAK,sub,mfh,perm,2015,15.39050696
6454,R32PAK,sub,mfh,perm,2020,17.93593136
6455,R32PAK,sub,mfh,perm,2025,20.27302856
6456,R32PAK,sub,mfh,perm,2030,22.37990368
6457,R32PAK,sub,mfh,perm,2035,24.25178446
6458,R32PAK,sub,mfh,perm,2040,25.89686747
6459,R32PAK,sub,mfh,perm,2045,27.33237428
6460,R32PAK,sub,mfh,perm,2050,28.57707057
6461,R32PAK,sub,mfh,perm,2060,30.5725383
6462,R32PAK,sub,inf,sub,2075,21.13358228
6463,R32PAK,sub,inf,sub,2080,21.23473029
6464,R32PAK,urb,sfh,perm,2060,36.72267318
6465,R32PAK,rur,sfh,perm,2060,29.85060025
6466,R32PAK,rur,sfh,perm,2055,28.47281333
6467,R32PAK,rur,sfh,perm,2050,26.95094888
6468,R32PAK,rur,sfh,perm,2045,25.28673779
6469,R32PAK,rur,sfh,perm,2040,23.4856763
6470,R32PAK,rur,sfh,perm,2035,21.55840811
6471,R32PAK,rur,sfh,perm,2030,19.52100168
6472,R32PAK,rur,sfh,perm,2025,17.39457722
6473,R32PAK,rur,sfh,perm,2065,31.08731854
6474,R32PAK,rur,sfh,perm,2020,15.20459389
6475,R32PAK,rur,mfh,perm,2100,25.69381222
6476,R32PAK,rur,mfh,perm,2095,25.35292408
6477,R32PAK,rur,mfh,perm,2090,24.95722119
6478,R32PAK,rur,mfh,perm,2085,24.50000252
6479,R32PAK,rur,mfh,perm,2080,23.97369917
6480,R32PAK,rur,mfh,perm,2075,23.37115426
6481,R32PAK,rur,mfh,perm,2070,22.68521715
6482,R32PAK,rur,mfh,perm,2065,21.90910326
6483,R32PAK,rur,sfh,perm,2015,12.97958833
6484,R32PAK,rur,mfh,perm,2060,21.03751349
6485,R32PAK,rur,sfh,perm,2070,32.18856396
6486,R32PAK,rur,sfh,perm,2080,34.01682004
6487,R32PAK,urb,inf,sub,2085,19.38193504
6488,R32PAK,urb,inf,sub,2075,21.13358228
6489,R32PAK,urb,inf,sub,2070,20.92662525
6490,R32PAK,urb,inf,sub,2065,20.59466818
6491,R32PAK,urb,inf,sub,2060,20.11602123
6492,R32PAK,urb,inf,sub,2055,19.47858869
6493,R32PAK,urb,inf,sub,2050,18.67630182
6494,R32PAK,urb,inf,sub,2045,17.69636649
6495,R32PAK,rur,sfh,perm,2075,33.16185554
6496,R32PAK,urb,inf,sub,2040,16.53399696
6497,R32PAK,urb,inf,sub,2030,13.71367807
6498,R32PAK,urb,inf,sub,2025,12.11302269
6499,R32PAK,urb,inf,sub,2020,10.43948158
6500,R32PAK,urb,inf,sub,2015,8.73957489
6501,R32PAK,rur,sfh,perm,2100,36.45752706
6502,R32PAK,rur,sfh,perm,2095,35.97383322
6503,R32PAK,rur,sfh,perm,2090,35.41236151
6504,R32PAK,rur,sfh,perm,2085,34.76360367
6505,R32PAK,urb,inf,sub,2035,15.19894453
6506,R32PAK,urb,inf,sub,2090,19.66315965
6507,R32PAK,rur,mfh,perm,2055,20.06650418
6508,R32PAK,rur,mfh,perm,2045,17.8210851
6509,R32PAK,urb,mfh,perm,2100,33.70529394
6510,R32PAK,urb,sfh,perm,2015,18.48654343
6511,R32PAK,urb,sfh,perm,2020,21.54401898
6512,R32PAK,urb,sfh,perm,2025,24.35125912
6513,R32PAK,urb,sfh,perm,2030,26.88196448
6514,R32PAK,urb,sfh,perm,2035,29.13040278
6515,R32PAK,urb,sfh,perm,2040,31.10641946
6516,R32PAK,urb,sfh,perm,2045,32.83070048
6517,R32PAK,urb,mfh,perm,2095,33.70440639
6518,R32PAK,urb,sfh,perm,2050,34.32578652
6519,R32PAK,urb,sfh,perm,2065,37.65067737
6520,R32PAK,urb,sfh,perm,2070,38.4121391
6521,R32PAK,urb,sfh,perm,2075,39.02665081
6522,R32PAK,urb,sfh,perm,2080,39.51241317
6523,R32PAK,urb,sfh,perm,2085,40.14437233
6524,R32PAK,urb,sfh,perm,2090,40.30558025
6525,R32PAK,urb,sfh,perm,2095,40.48456455
6526,R32PAK,urb,sfh,perm,2100,40.48563065
6527,R32PAK,urb,sfh,perm,2055,35.61680357
6528,R32PAK,rur,mfh,perm,2050,18.99395476
6529,R32PAK,urb,mfh,perm,2090,33.55539751
6530,R32PAK,urb,mfh,perm,2080,32.8950662
6531,R32PAK,rur,mfh,perm,2040,16.55176874
6532,R32PAK,rur,mfh,perm,2035,15.19350692
6533,R32PAK,rur,mfh,perm,2030,13.75762406
6534,R32PAK,rur,mfh,perm,2025,12.25900484
6535,R32PAK,rur,mfh,perm,2020,10.71559186
6536,R32PAK,rur,mfh,perm,2015,9.147496613
6537,R32PAK,urb,mfh,perm,2020,17.93593136
6538,R32PAK,urb,mfh,perm,2025,20.27302856
6539,R32PAK,urb,mfh,perm,2085,33.4211879
6540,R32PAK,urb,mfh,perm,2030,22.37990368
6541,R32PAK,urb,mfh,perm,2040,25.89686747
6542,R32PAK,urb,mfh,perm,2045,27.33237428
6543,R32PAK,urb,mfh,perm,2050,28.57707057
6544,R32PAK,urb,mfh,perm,2055,29.65187436
6545,R32PAK,urb,mfh,perm,2060,30.5725383
6546,R32PAK,urb,mfh,perm,2065,31.34512486
6547,R32PAK,urb,mfh,perm,2070,31.97906068
6548,R32PAK,urb,mfh,perm,2075,32.49065695
6549,R32PAK,urb,mfh,perm,2035,24.25178446
6550,R32PAK,urb,inf,sub,2095,19.34058038
6551,R32PAK,urb,inf,sub,2080,21.23473029
6552,R32RUS,rur,mfh,perm,2100,51.93766003
6553,R32RUS,sub,mfh,perm,2085,36.09548973
6554,R32RUS,sub,mfh,perm,2080,35.3329291
6555,R32RUS,sub,mfh,perm,2075,34.47166152
6556,R32RUS,sub,mfh,perm,2070,33.50365575
6557,R32RUS,sub,mfh,perm,2065,32.42182686
6558,R32RUS,sub,mfh,perm,2060,31.22069053
6559,R32RUS,sub,mfh,perm,2055,29.89701685
6560,R32RUS,sub,mfh,perm,2050,28.45054149
6561,R32RUS,sub,mfh,perm,2045,26.88461433
6562,R32RUS,sub,mfh,perm,2090,36.76791098
6563,R32RUS,sub,mfh,perm,2040,25.20682463
6564,R32RUS,sub,mfh,perm,2030,21.56872656
6565,R32RUS,sub,mfh,perm,2025,19.64616174
6566,R32RUS,sub,mfh,perm,2020,17.68615041
6567,R32RUS,sub,mfh,perm,2015,15.71571406
6568,R32RUS,urb,sfh,perm,2090,46.97844189
6569,R32RUS,urb,sfh,perm,2085,46.11928776
6570,R32RUS,urb,sfh,perm,2080,45.14496234
6571,R32RUS,urb,sfh,perm,2075,44.04451883
6572,R32RUS,urb,sfh,perm,2070,42.8076957
6573,R32RUS,sub,mfh,perm,2035,23.4292843
6574,R32RUS,sub,mfh,perm,2095,37.35883124
6575,R32RUS,sub,mfh,perm,2100,37.8767087
6576,R32RUS,sub,sfh,perm,2015,20.08000292
6577,R32RUS,rur,mfh,perm,2065,44.45776518
6578,R32RUS,rur,mfh,perm,2070,45.94120085
6579,R32RUS,rur,mfh,perm,2075,47.26855891
6580,R32RUS,rur,mfh,perm,2080,48.44955442
6581,R32RUS,rur,mfh,perm,2085,49.49520004
6582,R32RUS,sub,sfh,perm,2095,47.73346202
6583,R32RUS,sub,sfh,perm,2100,48.39515521
6584,R32RUS,sub,sfh,perm,2080,45.14496234
6585,R32RUS,sub,sfh,perm,2075,44.04451883
6586,R32RUS,sub,sfh,perm,2070,42.8076957
6587,R32RUS,sub,sfh,perm,2065,41.42544052
6588,R32RUS,sub,sfh,perm,2060,39.89074594
6589,R32RUS,sub,sfh,perm,2055,38.19948514
6590,R32RUS,rur,mfh,perm,2090,50.4172439
6591,R32RUS,sub,sfh,perm,2050,36.35132034
6592,R32RUS,sub,sfh,perm,2045,34.35053171
6593,R32RUS,sub,sfh,perm,2040,32.20681607
6594,R32RUS,sub,sfh,perm,2035,29.93564881
6595,R32RUS,sub,sfh,perm,2030,27.55841005
6596,R32RUS,sub,sfh,perm,2025,25.10194468
6597,R32RUS,sub,sfh,perm,2020,22.59763383
6598,R32RUS,urb,sfh,perm,2065,41.42544052
6599,R32RUS,rur,sfh,perm,2015,24.05445536
6600,R32RUS,urb,sfh,perm,2060,39.89074594
6601,R32RUS,urb,sfh,perm,2050,36.35132034
6602,R32RUS,rur,sfh,perm,2100,57.97405037
6603,R32RUS,rur,sfh,perm,2095,57.18138767
6604,R32RUS,urb,sfh,perm,2095,47.73346202
6605,R32RUS,rur,sfh,perm,2090,56.27692575
6606,R32RUS,rur,sfh,perm,2085,55.24771849
6607,R32RUS,rur,sfh,perm,2080,54.080544
6608,R32RUS,rur,sfh,perm,2075,52.76228874
6609,R32RUS,rur,sfh,perm,2070,51.28066014
6610,R32RUS,rur,sfh,perm,2065,49.62481398
6611,R32RUS,urb,mfh,perm,2015,15.71571406
6612,R32RUS,rur,sfh,perm,2060,47.78635598
6613,R32RUS,rur,sfh,perm,2050,43.54636879
6614,R32RUS,rur,sfh,perm,2045,41.14956232
6615,R32RUS,rur,sfh,perm,2040,38.58153918
6616,R32RUS,rur,mfh,perm,2095,51.22753118
6617,R32RUS,rur,sfh,perm,2035,35.86083782
6618,R32RUS,rur,mfh,perm,2060,42.81073161
6619,R32RUS,rur,sfh,perm,2030,33.01307012
6620,R32RUS,rur,sfh,perm,2025,30.07039442
6621,R32RUS,rur,sfh,perm,2020,27.07040315
6622,R32RUS,rur,sfh,perm,2055,45.76034245
6623,R32RUS,urb,mfh,perm,2020,17.68615041
6624,R32RUS,urb,mfh,perm,2025,19.64616174
6625,R32RUS,urb,mfh,perm,2030,21.56872656
6626,R32RUS,urb,sfh,perm,2045,34.35053171
6627,R32RUS,urb,sfh,perm,2040,32.20681607
6628,R32RUS,urb,sfh,perm,2035,29.93564881
6629,R32RUS,urb,sfh,perm,2030,27.55841005
6630,R32RUS,urb,sfh,perm,2025,25.10194468
6631,R32RUS,urb,sfh,perm,2020,22.59763383
6632,R32RUS,urb,sfh,perm,2015,20.08000292
6633,R32RUS,urb,mfh,perm,2100,37.8767087
6634,R32RUS,urb,mfh,perm,2095,37.35883124
6635,R32RUS,urb,mfh,perm,2090,36.76791098
6636,R32RUS,urb,mfh,perm,2085,36.09548973
6637,R32RUS,urb,mfh,perm,2080,35.3329291
6638,R32RUS,urb,mfh,perm,2075,34.47166152
6639,R32RUS,urb,mfh,perm,2070,33.50365575
6640,R32RUS,urb,mfh,perm,2065,32.42182686
6641,R32RUS,urb,mfh,perm,2060,31.22069053
6642,R32RUS,urb,mfh,perm,2055,29.89701685
6643,R32RUS,urb,mfh,perm,2050,28.45054149
6644,R32RUS,urb,mfh,perm,2045,26.88461433
6645,R32RUS,urb,mfh,perm,2040,25.20682463
6646,R32RUS,urb,mfh,perm,2035,23.4292843
6647,R32RUS,urb,sfh,perm,2055,38.19948514
6648,R32RUS,rur,mfh,perm,2055,40.99567123
6649,R32RUS,sub,sfh,perm,2085,46.11928776
6650,R32RUS,rur,mfh,perm,2045,36.86497605
6651,R32RUS,rur,mfh,perm,2050,39.01222156
6652,R32RUS,sub,sfh,perm,2090,46.97844189
6653,R32RUS,rur,mfh,perm,2015,21.5498506
6654,R32RUS,rur,mfh,perm,2020,24.25177103
6655,R32RUS,urb,sfh,perm,2100,48.39515521
6656,R32RUS,rur,mfh,perm,2030,29.57567397
6657,R32RUS,rur,mfh,perm,2035,32.1269256
6658,R32RUS,rur,mfh,perm,2040,34.56434133
6659,R32RUS,rur,mfh,perm,2025,26.93939638
6660,R32SAF,sub,sfh,perm,2050,41.48301726
6661,R32SAF,sub,sfh,perm,2075,40.68019724
6662,R32SAF,sub,sfh,perm,2070,40.90286225
6663,R32SAF,sub,sfh,perm,2065,41.12992447
6664,R32SAF,sub,sfh,perm,2060,41.36847673
6665,R32SAF,sub,sfh,perm,2055,41.61519928
6666,R32SAF,sub,sfh,perm,2045,41.61360771
6667,R32SAF,sub,sfh,perm,2020,42.04354346
6668,R32SAF,sub,sfh,perm,2035,41.82564296
6669,R32SAF,sub,sfh,perm,2030,41.90970382
6670,R32SAF,sub,sfh,perm,2025,41.98160205
6671,R32SAF,sub,sfh,perm,2080,40.46189748
6672,R32SAF,sub,sfh,perm,2015,42.10152192
6673,R32SAF,sub,mfh,perm,2100,36.78812962
6674,R32SAF,sub,sfh,perm,2040,41.72814681
6675,R32SAF,sub,sfh,perm,2085,40.25596675
6676,R32SAF,rur,mfh,perm,2040,37.52077394
6677,R32SAF,sub,sfh,perm,2095,40.2866844
6678,R32SAF,rur,mfh,perm,2095,38.72786354
6679,R32SAF,rur,mfh,perm,2090,38.67524135
6680,R32SAF,rur,mfh,perm,2085,38.61375086
6681,R32SAF,rur,mfh,perm,2080,38.54232119
6682,R32SAF,rur,mfh,perm,2075,38.46019872
6683,R32SAF,rur,mfh,perm,2070,38.36604937
6684,R32SAF,sub,sfh,perm,2090,40.23194414
6685,R32SAF,rur,mfh,perm,2065,38.25906
6686,R32SAF,rur,mfh,perm,2055,38.00445751
6687,R32SAF,rur,mfh,perm,2050,37.85626818
6688,R32SAF,rur,mfh,perm,2045,37.6948136
6689,R32SAF,sub,mfh,perm,2095,36.74565443
