region_bld,urt,arch,year,value
C-WEU-ESP,urb,mfh,2040,2.4415801258931213
C-WEU-ESP,urb,mfh,2045,2.4415174079000814
C-WEU-ESP,urb,mfh,2050,2.4414701853977983
C-WEU-ESP,urb,mfh,2055,2.441435511117642
C-WEU-ESP,urb,mfh,2060,2.441410640008276
C-WEU-ESP,urb,mfh,2065,2.4413929635632594
C-WEU-ESP,urb,mfh,2070,2.4413799556983466
C-WEU-ESP,urb,mfh,2075,2.4413691277181964
C-WEU-ESP,urb,mfh,2080,2.4413579906992338
C-WEU-ESP,urb,mfh,2085,2.4413440242172775
C-WEU-ESP,urb,mfh,2090,2.4413246508254574
C-WEU-ESP,urb,mfh,2095,2.4412972160792115
C-WEU-ESP,urb,mfh,2100,2.441258974235178
C-WEU-ESP,urb,sfh,2015,2.660002585100696
C-WEU-ESP,urb,sfh,2020,2.65982947085958
C-WEU-ESP,urb,sfh,2025,2.659689947472126
C-WEU-ESP,urb,sfh,2030,2.65957849785167
C-WEU-ESP,urb,sfh,2035,2.6594904291489847
C-WEU-ESP,urb,sfh,2040,2.659421666860515
C-WEU-ESP,urb,sfh,2045,2.65936859801145
C-WEU-ESP,urb,sfh,2050,2.6593279494962427
C-WEU-ESP,urb,sfh,2055,2.6592966920135512
C-WEU-ESP,urb,sfh,2060,2.659271962949208
C-WEU-ESP,urb,sfh,2065,2.6592510035605943
C-WEU-ESP,urb,sfh,2070,2.6592311072213177
C-WEU-ESP,urb,sfh,2075,2.6592095765008645
C-WEU-ESP,urb,sfh,2080,2.6591836876113844
C-WEU-ESP,urb,sfh,2085,2.65915066133878
C-WEU-ESP,urb,sfh,2090,2.659107640043825
C-WEU-ESP,urb,sfh,2095,2.6590516707069027
C-WEU-ESP,urb,sfh,2100,2.6589796943186355
C-WEU-FIN,rur,mfh,2015,1.79283056429339
C-WEU-FIN,rur,mfh,2020,1.7927966277754062
C-WEU-FIN,rur,mfh,2025,1.7927158002088663
C-WEU-FIN,rur,mfh,2030,1.792595461609577
C-WEU-FIN,rur,mfh,2035,1.792442181951523
C-WEU-FIN,rur,mfh,2040,1.79226215483239
C-WEU-FIN,rur,mfh,2045,1.7920615360918455
C-WEU-FIN,rur,mfh,2050,1.7918467126373496
C-WEU-FIN,rur,mfh,2055,1.7916245121692713
