,year,region_bld,clim,arch,urt,value
352,2020,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
353,2020,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
354,2020,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
355,2020,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
356,2020,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
357,2020,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
358,2020,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
359,2020,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
360,2020,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
361,2020,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
362,2020,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
363,2020,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
364,2020,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
365,2020,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
366,2020,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
367,2020,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
368,2020,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
369,2020,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
370,2020,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
371,2020,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
372,2020,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
373,2020,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
374,2020,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
375,2020,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
376,2020,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
377,2020,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
378,2020,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
379,2020,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
380,2020,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
381,2020,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
382,2020,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
383,2020,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
384,2020,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
385,2020,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
386,2020,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
387,2020,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
388,2020,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
389,2020,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
390,2020,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
391,2020,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
392,2020,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
393,2020,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
394,2020,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
395,2020,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
396,2020,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
397,2020,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
398,2020,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
399,2020,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
400,2020,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
401,2020,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
402,2020,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
403,2020,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
404,2020,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
405,2020,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
406,2020,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
407,2020,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
408,2020,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
409,2020,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
410,2020,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
411,2020,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
412,2020,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
413,2020,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
414,2020,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
415,2020,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
416,2020,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
417,2020,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
418,2020,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
419,2020,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
420,2020,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
421,2020,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
422,2020,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
423,2020,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
424,2020,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
425,2020,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
426,2020,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
427,2020,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
428,2020,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
429,2020,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
430,2020,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
431,2020,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
432,2020,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
433,2020,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
434,2020,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
435,2020,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
436,2020,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
437,2020,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
438,2020,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
439,2020,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
440,2020,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
441,2020,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
442,2020,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
443,2020,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
444,2020,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
445,2020,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
446,2020,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
447,2020,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
448,2020,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
449,2020,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
450,2020,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
451,2020,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
452,2020,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
453,2020,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
454,2020,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
455,2020,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
456,2020,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
457,2020,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
458,2020,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
459,2020,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
460,2020,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
461,2020,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
462,2020,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
463,2020,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
464,2020,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
465,2020,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
466,2020,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
467,2020,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
468,2020,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
469,2020,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
470,2020,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
471,2020,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
472,2020,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
473,2020,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
474,2020,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
475,2020,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
476,2020,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
477,2020,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
478,2020,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
479,2020,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
480,2020,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
481,2020,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
482,2020,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
483,2020,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
484,2020,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
485,2020,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
486,2020,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
487,2020,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
488,2020,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
489,2020,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
490,2020,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
491,2020,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
492,2020,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
493,2020,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
494,2020,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
495,2020,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
496,2020,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
497,2020,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
498,2020,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
499,2020,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
500,2020,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
501,2020,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
502,2020,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
503,2020,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
504,2020,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
505,2020,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
506,2020,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
507,2020,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
508,2020,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
509,2020,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
510,2020,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
511,2020,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
512,2020,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
513,2020,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
514,2020,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
515,2020,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
516,2025,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
517,2025,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
518,2025,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
519,2025,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
520,2025,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
521,2025,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
522,2025,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
523,2025,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
524,2025,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
525,2025,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
526,2025,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
527,2025,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
528,2025,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
529,2025,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
530,2025,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
531,2025,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
532,2025,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
533,2025,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
534,2025,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
535,2025,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
536,2025,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
537,2025,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
538,2025,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
539,2025,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
540,2025,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
541,2025,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
542,2025,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
543,2025,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
544,2025,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
545,2025,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
546,2025,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
547,2025,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
548,2025,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
549,2025,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
550,2025,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
551,2025,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
552,2025,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
553,2025,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
554,2025,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
555,2025,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
556,2025,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
557,2025,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
558,2025,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
559,2025,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
560,2025,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
561,2025,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
562,2025,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
563,2025,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
564,2025,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
565,2025,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
566,2025,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
567,2025,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
568,2025,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
569,2025,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
570,2025,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
571,2025,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
572,2025,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
573,2025,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
574,2025,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
575,2025,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
576,2025,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
577,2025,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
578,2025,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
579,2025,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
580,2025,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
581,2025,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
582,2025,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
583,2025,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
584,2025,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
585,2025,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
586,2025,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
587,2025,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
588,2025,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
589,2025,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
590,2025,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
591,2025,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
592,2025,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
593,2025,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
594,2025,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
595,2025,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
596,2025,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
597,2025,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
598,2025,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
599,2025,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
600,2025,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
601,2025,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
602,2025,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
603,2025,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
604,2025,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
605,2025,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
606,2025,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
607,2025,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
608,2025,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
609,2025,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
610,2025,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
611,2025,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
612,2025,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
613,2025,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
614,2025,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
615,2025,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
616,2025,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
617,2025,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
618,2025,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
619,2025,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
620,2025,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
621,2025,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
622,2025,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
623,2025,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
624,2025,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
625,2025,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
626,2025,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
627,2025,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
628,2025,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
629,2025,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
630,2025,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
631,2025,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
632,2025,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
633,2025,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
634,2025,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
635,2025,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
636,2025,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
637,2025,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
638,2025,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
639,2025,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
640,2025,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
641,2025,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
642,2025,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
643,2025,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
644,2025,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
645,2025,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
646,2025,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
647,2025,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
648,2025,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
649,2025,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
650,2025,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
651,2025,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
652,2025,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
653,2025,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
654,2025,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
655,2025,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
656,2025,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
657,2025,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
658,2025,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
659,2025,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
660,2025,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
661,2025,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
662,2025,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
663,2025,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
664,2025,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
665,2025,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
666,2025,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
667,2025,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
668,2025,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
669,2025,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
670,2025,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
671,2025,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
672,2025,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
673,2025,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
674,2025,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
675,2025,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
676,2025,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
677,2025,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
678,2025,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
679,2025,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
680,2025,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
681,2025,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
682,2025,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
683,2025,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
684,2025,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
685,2025,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
686,2025,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
687,2025,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
688,2025,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
689,2025,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
690,2025,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
691,2025,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
692,2025,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
693,2025,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
694,2025,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
695,2025,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
696,2025,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
697,2025,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
698,2025,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
699,2025,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
700,2025,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
701,2025,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
702,2025,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
703,2025,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
704,2025,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
705,2025,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
