DATAFLOW,LAST UPDATE,freq,rskpovth,building,deg_urb,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Romania,2025,0.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Serbia,2021,0.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Serbia,2025,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Sweden,2021,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Sweden,2025,0.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Slovenia,2021,0.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Slovenia,2025,0.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Slovakia,2021,0.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Others,Total,Percentage,Slovakia,2025,0.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Albania,2021,37.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Austria,2021,31.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Austria,2025,33.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Belgium,2021,30.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Belgium,2025,29.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Bulgaria,2021,44.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Bulgaria,2025,41.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Switzerland,2021,34.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Cyprus,2021,59.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Cyprus,2025,59.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Czechia,2021,30.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Czechia,2025,30.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Germany,2021,38.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Germany,2025,38.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Denmark,2021,37.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Denmark,2025,36.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,40.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Euro area - 19 countries  (2015-2022),2021,40.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Euro area – 20 countries (2023-2025),2021,40.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Euro area – 20 countries (2023-2025),2025,39.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Euro area – 21 countries (from 2026),2025,39.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Estonia,2021,44.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Estonia,2025,45.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Greece,2021,38.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Greece,2025,44.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Spain,2021,55.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Spain,2025,53.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,European Union - 27 countries (from 2020),2021,39.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,European Union - 27 countries (from 2020),2025,38.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Finland,2021,39.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Finland,2025,41.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,France,2021,37.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,France,2025,37.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Croatia,2021,31.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Croatia,2025,32.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Hungary,2021,32.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Hungary,2025,31.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Ireland,2021,34.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Ireland,2025,30.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Italy,2021,36.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Italy,2025,32.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Lithuania,2021,42.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Lithuania,2025,43.6,p,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Luxembourg,2021,18.9,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Luxembourg,2025,18.7,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Latvia,2021,43.2,u,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Latvia,2025,36.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,North Macedonia,2021,34.4,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Malta,2021,48.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Malta,2025,59.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Netherlands,2021,56.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Netherlands,2025,54.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Norway,2021,30.1,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Norway,2025,31.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Poland,2021,34.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Poland,2025,34.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2021,46.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2025,46.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Romania,2021,30.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Romania,2025,31.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Serbia,2021,36.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Serbia,2025,36.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2021,40.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2025,41.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2021,18.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2025,18.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2021,21.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2025,22.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Albania,2021,26.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2021,30.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2025,31.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2021,54.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2025,56.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2021,24.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2025,27.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Switzerland,2021,50.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2021,21.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2025,19.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2021,32.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2025,33.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2021,41.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2025,43.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2021,30.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Denmark,2025,31.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,36.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Euro area - 19 countries  (2015-2022),2021,36.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Euro area – 20 countries (2023-2025),2021,36.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Euro area – 20 countries (2023-2025),2025,38.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Euro area – 21 countries (from 2026),2025,38.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2021,19.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Estonia,2025,19.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2021,31.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Greece,2025,28.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2021,31.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Spain,2025,32.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,European Union - 27 countries (from 2020),2021,35.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,European Union - 27 countries (from 2020),2025,37.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2021,32.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Finland,2025,33.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2021,28.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,France,2025,30.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2021,32.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Croatia,2025,32.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2021,36.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Hungary,2025,37.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2021,25.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Ireland,2025,24.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2021,45.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Italy,2025,50.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2021,13.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Lithuania,2025,13.8,p,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2021,47.2,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Luxembourg,2025,47.8,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2021,22.0,u,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Latvia,2025,22.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,North Macedonia,2021,40.5,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2021,47.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Malta,2025,37.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2021,33.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Netherlands,2025,40.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Norway,2021,41.4,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Norway,2025,42.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2021,28.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Poland,2025,30.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2021,29.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Portugal,2025,30.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2021,28.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Romania,2025,26.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Serbia,2021,26.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Serbia,2025,27.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2021,40.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Sweden,2025,40.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2021,36.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovenia,2025,37.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovakia,2021,33.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Slovakia,2025,43.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Albania,2021,36.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Austria,2021,38.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Austria,2025,35.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Belgium,2021,15.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Belgium,2025,14.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Bulgaria,2021,31.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Bulgaria,2025,30.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Switzerland,2021,15.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Cyprus,2021,18.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Cyprus,2025,21.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Czechia,2021,36.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Czechia,2025,35.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Germany,2021,20.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Germany,2025,18.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Denmark,2021,32.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Denmark,2025,32.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,23.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Euro area - 19 countries  (2015-2022),2021,23.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Euro area – 20 countries (2023-2025),2021,23.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Euro area – 20 countries (2023-2025),2025,21.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Euro area – 21 countries (from 2026),2025,22.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Estonia,2021,36.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Estonia,2025,35.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Greece,2021,30.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Greece,2025,27.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Spain,2021,13.1,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Spain,2025,13.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,European Union - 27 countries (from 2020),2021,25.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,European Union - 27 countries (from 2020),2025,24.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Finland,2021,27.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Finland,2025,26.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,France,2021,34.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,France,2025,32.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Croatia,2021,36.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Croatia,2025,35.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Hungary,2021,31.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Hungary,2025,31.3,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Ireland,2021,40.2,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Ireland,2025,44.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Italy,2021,18.0,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Italy,2025,17.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Lithuania,2021,43.9,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Lithuania,2025,42.6,p,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Luxembourg,2021,33.9,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Luxembourg,2025,33.5,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Latvia,2021,34.8,u,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Latvia,2025,40.4,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,North Macedonia,2021,25.1,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Malta,2021,3.5,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Malta,2025,2.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Netherlands,2021,10.6,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Netherlands,2025,5.7,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Norway,2021,28.4,b,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Norway,2025,26.8,,
ESTAT:ILC_LVHO01(1.0),06/05/26 23:00:00,Annual,Total,Total,Rural areas,Percentage,Poland,2021,37.1,,
